route_id,driver_id_x,start_ts_x,end_ts_x,vehicle_id_x,ambulatory_riders_x,handicapped_riders_x,status_x,updated_at_x,make,model,year,capacity,handicapped,updated_at_y,trip_start_lat,trip_start_lon,trip_end_lat,trip_end_lon,max_speed_mph,avg_speed_mph,trip_distance_miles
136090,3843.0,2022-02-08 02:17:42,2022-02-08 03:25:32,83,21,0,Completed,2022-02-18 19:31:56,Ford,E-450,2019,24,0,2022-01-02 14:59:23,39.99701338,-82.92234689,39.99701338,-82.92234689,0.0,0.0,0.0
136090,3843.0,2022-02-08 02:17:42,2022-02-08 03:25:32,83,21,0,Completed,2022-02-18 19:31:56,Ford,E-450,2019,24,0,2022-07-21 16:35:18,39.99701338,-82.92234689,39.99701338,-82.92234689,0.0,0.0,0.0
136090,3843.0,2022-02-08 02:17:42,2022-02-08 03:25:32,83,21,0,Completed,2022-07-24 00:00:27,Ford,E-450,2019,24,0,2020-12-31 13:56:57,39.99701338,-82.92234689,39.99701338,-82.92234689,0.0,0.0,0.0
136090,3843.0,2022-02-08 02:17:42,2022-02-08 03:25:32,83,21,0,Completed,2022-07-24 00:00:27,Ford,E-450,2019,24,0,2022-01-02 14:59:23,39.99701338,-82.92234689,39.99701338,-82.92234689,0.0,0.0,0.0
136090,3843.0,2022-02-08 02:17:42,2022-02-08 03:25:32,83,21,0,Completed,2022-07-24 00:00:27,Ford,E-450,2019,24,0,2022-07-21 16:35:18,39.99701338,-82.92234689,39.99701338,-82.92234689,0.0,0.0,0.0
136024,3843.0,2022-02-18 10:04:05,2022-02-18 11:12:57,83,12,0,Completed,2022-02-18 19:33:48,Ford,E-450,2019,24,0,2020-12-31 13:56:57,39.98390322,-82.917165,39.98390322,-82.917165,0.0,0.0,0.0
136024,3843.0,2022-02-18 10:04:05,2022-02-18 11:12:57,83,12,0,Completed,2022-02-18 19:33:48,Ford,E-450,2019,24,0,2022-01-02 14:59:23,39.98390322,-82.917165,39.98390322,-82.917165,0.0,0.0,0.0
136024,3843.0,2022-02-18 10:04:05,2022-02-18 11:12:57,83,12,0,Completed,2022-02-18 19:33:48,Ford,E-450,2019,24,0,2022-07-21 16:35:18,39.98390322,-82.917165,39.98390322,-82.917165,0.0,0.0,0.0
136024,3843.0,2022-02-18 10:04:05,2022-02-18 11:12:57,83,12,0,Completed,2022-07-23 23:59:17,Ford,E-450,2019,24,0,2020-12-31 13:56:57,39.98390322,-82.917165,39.98390322,-82.917165,0.0,0.0,0.0
136024,3843.0,2022-02-18 10:04:05,2022-02-18 11:12:57,83,12,0,Completed,2022-07-23 23:59:17,Ford,E-450,2019,24,0,2022-01-02 14:59:23,39.98390322,-82.917165,39.98390322,-82.917165,0.0,0.0,0.0
136024,3843.0,2022-02-18 10:04:05,2022-02-18 11:12:57,83,12,0,Completed,2022-07-23 23:59:17,Ford,E-450,2019,24,0,2022-07-21 16:35:18,39.98390322,-82.917165,39.98390322,-82.917165,0.0,0.0,0.0
136003,3843.0,2022-02-09 02:03:07,2022-02-09 03:11:07,83,20,0,Completed,2022-02-18 19:34:24,Ford,E-450,2019,24,0,2020-12-31 13:56:57,39.99701338,-82.92234689,39.99701338,-82.92234689,0.0,0.0,0.0
136003,3843.0,2022-02-09 02:03:07,2022-02-09 03:11:07,83,20,0,Completed,2022-02-18 19:34:24,Ford,E-450,2019,24,0,2022-01-02 14:59:23,39.99701338,-82.92234689,39.99701338,-82.92234689,0.0,0.0,0.0
136003,3843.0,2022-02-09 02:03:07,2022-02-09 03:11:07,83,20,0,Completed,2022-02-18 19:34:24,Ford,E-450,2019,24,0,2022-07-21 16:35:18,39.99701338,-82.92234689,39.99701338,-82.92234689,0.0,0.0,0.0
136003,3843.0,2022-02-09 02:03:07,2022-02-09 03:11:07,83,20,0,Completed,2022-07-23 23:58:52,Ford,E-450,2019,24,0,2020-12-31 13:56:57,39.99701338,-82.92234689,39.99701338,-82.92234689,0.0,0.0,0.0
136003,3843.0,2022-02-09 02:03:07,2022-02-09 03:11:07,83,20,0,Completed,2022-07-23 23:58:52,Ford,E-450,2019,24,0,2022-01-02 14:59:23,39.99701338,-82.92234689,39.99701338,-82.92234689,0.0,0.0,0.0
136003,3843.0,2022-02-09 02:03:07,2022-02-09 03:11:07,83,20,0,Completed,2022-07-23 23:58:52,Ford,E-450,2019,24,0,2022-07-21 16:35:18,39.99701338,-82.92234689,39.99701338,-82.92234689,0.0,0.0,0.0
135994,3843.0,2022-02-10 02:02:37,2022-02-10 03:13:41,83,20,0,Completed,2022-02-18 19:34:39,Ford,E-450,2019,24,0,2020-12-31 13:56:57,39.99681235,-82.92247773,39.99681235,-82.92247773,0.0,0.0,0.0
135994,3843.0,2022-02-10 02:02:37,2022-02-10 03:13:41,83,20,0,Completed,2022-02-18 19:34:39,Ford,E-450,2019,24,0,2022-01-02 14:59:23,39.99681235,-82.92247773,39.99681235,-82.92247773,0.0,0.0,0.0
135994,3843.0,2022-02-10 02:02:37,2022-02-10 03:13:41,83,20,0,Completed,2022-02-18 19:34:39,Ford,E-450,2019,24,0,2022-07-21 16:35:18,39.99681235,-82.92247773,39.99681235,-82.92247773,0.0,0.0,0.0
135994,3843.0,2022-02-10 02:02:37,2022-02-10 03:13:41,83,20,0,Completed,2022-07-23 23:58:43,Ford,E-450,2019,24,0,2020-12-31 13:56:57,39.99681235,-82.92247773,39.99681235,-82.92247773,0.0,0.0,0.0
135994,3843.0,2022-02-10 02:02:37,2022-02-10 03:13:41,83,20,0,Completed,2022-07-23 23:58:43,Ford,E-450,2019,24,0,2022-01-02 14:59:23,39.99681235,-82.92247773,39.99681235,-82.92247773,0.0,0.0,0.0
135994,3843.0,2022-02-10 02:02:37,2022-02-10 03:13:41,83,20,0,Completed,2022-07-23 23:58:43,Ford,E-450,2019,24,0,2022-07-21 16:35:18,39.99681235,-82.92247773,39.99681235,-82.92247773,0.0,0.0,0.0
135985,3843.0,2022-02-11 02:11:37,2022-02-11 03:13:51,83,20,0,Completed,2022-02-18 19:34:57,Ford,E-450,2019,24,0,2020-12-31 13:56:57,39.98390322,-82.917165,39.98390322,-82.917165,0.0,0.0,0.0
135985,3843.0,2022-02-11 02:11:37,2022-02-11 03:13:51,83,20,0,Completed,2022-02-18 19:34:57,Ford,E-450,2019,24,0,2022-01-02 14:59:23,39.98390322,-82.917165,39.98390322,-82.917165,0.0,0.0,0.0
135985,3843.0,2022-02-11 02:11:37,2022-02-11 03:13:51,83,20,0,Completed,2022-02-18 19:34:57,Ford,E-450,2019,24,0,2022-07-21 16:35:18,39.98390322,-82.917165,39.98390322,-82.917165,0.0,0.0,0.0
135985,3843.0,2022-02-11 02:11:37,2022-02-11 03:13:51,83,20,0,Completed,2022-07-23 23:58:29,Ford,E-450,2019,24,0,2020-12-31 13:56:57,39.98390322,-82.917165,39.98390322,-82.917165,0.0,0.0,0.0
135985,3843.0,2022-02-11 02:11:37,2022-02-11 03:13:51,83,20,0,Completed,2022-07-23 23:58:29,Ford,E-450,2019,24,0,2022-01-02 14:59:23,39.98390322,-82.917165,39.98390322,-82.917165,0.0,0.0,0.0
135985,3843.0,2022-02-11 02:11:37,2022-02-11 03:13:51,83,20,0,Completed,2022-07-23 23:58:29,Ford,E-450,2019,24,0,2022-07-21 16:35:18,39.98390322,-82.917165,39.98390322,-82.917165,0.0,0.0,0.0
135979,3843.0,2022-02-11 11:31:43,2022-02-11 12:40:03,83,20,0,Completed,2022-02-18 19:35:06,Ford,E-450,2019,24,0,2020-12-31 13:56:57,39.98390322,-82.917165,39.98390322,-82.917165,0.0,0.0,0.0
135979,3843.0,2022-02-11 11:31:43,2022-02-11 12:40:03,83,20,0,Completed,2022-02-18 19:35:06,Ford,E-450,2019,24,0,2022-01-02 14:59:23,39.98390322,-82.917165,39.98390322,-82.917165,0.0,0.0,0.0
135979,3843.0,2022-02-11 11:31:43,2022-02-11 12:40:03,83,20,0,Completed,2022-02-18 19:35:06,Ford,E-450,2019,24,0,2022-07-21 16:35:18,39.98390322,-82.917165,39.98390322,-82.917165,0.0,0.0,0.0
135979,3843.0,2022-02-11 11:31:43,2022-02-11 12:40:03,83,20,0,Completed,2022-07-23 23:58:21,Ford,E-450,2019,24,0,2020-12-31 13:56:57,39.98390322,-82.917165,39.98390322,-82.917165,0.0,0.0,0.0
135979,3843.0,2022-02-11 11:31:43,2022-02-11 12:40:03,83,20,0,Completed,2022-07-23 23:58:21,Ford,E-450,2019,24,0,2022-01-02 14:59:23,39.98390322,-82.917165,39.98390322,-82.917165,0.0,0.0,0.0
135979,3843.0,2022-02-11 11:31:43,2022-02-11 12:40:03,83,20,0,Completed,2022-07-23 23:58:21,Ford,E-450,2019,24,0,2022-07-21 16:35:18,39.98390322,-82.917165,39.98390322,-82.917165,0.0,0.0,0.0
135948,3843.0,2022-02-08 06:09:18,2022-02-08 08:14:31,83,11,0,Completed,2022-02-18 19:35:34,Ford,E-450,2019,24,0,2020-12-31 13:56:57,39.99701338,-82.92234689,39.99701338,-82.92234689,0.0,0.0,0.0
135948,3843.0,2022-02-08 06:09:18,2022-02-08 08:14:31,83,11,0,Completed,2022-02-18 19:35:34,Ford,E-450,2019,24,0,2022-01-02 14:59:23,39.99701338,-82.92234689,39.99701338,-82.92234689,0.0,0.0,0.0
135948,3843.0,2022-02-08 06:09:18,2022-02-08 08:14:31,83,11,0,Completed,2022-02-18 19:35:34,Ford,E-450,2019,24,0,2022-07-21 16:35:18,39.99701338,-82.92234689,39.99701338,-82.92234689,0.0,0.0,0.0
135948,3843.0,2022-02-08 06:09:18,2022-02-08 08:14:31,83,11,0,Completed,2022-07-23 23:57:50,Ford,E-450,2019,24,0,2020-12-31 13:56:57,39.99701338,-82.92234689,39.99701338,-82.92234689,0.0,0.0,0.0
135948,3843.0,2022-02-08 06:09:18,2022-02-08 08:14:31,83,11,0,Completed,2022-07-23 23:57:50,Ford,E-450,2019,24,0,2022-01-02 14:59:23,39.99701338,-82.92234689,39.99701338,-82.92234689,0.0,0.0,0.0
135948,3843.0,2022-02-08 06:09:18,2022-02-08 08:14:31,83,11,0,Completed,2022-07-23 23:57:50,Ford,E-450,2019,24,0,2022-07-21 16:35:18,39.99701338,-82.92234689,39.99701338,-82.92234689,0.0,0.0,0.0
135944,3843.0,2022-02-08 17:54:06,2022-02-08 20:13:57,83,11,0,Completed,2022-02-18 19:35:39,Ford,E-450,2019,24,0,2020-12-31 13:56:57,39.99701338,-82.92234689,39.99701338,-82.92234689,0.0,0.0,0.0
135944,3843.0,2022-02-08 17:54:06,2022-02-08 20:13:57,83,11,0,Completed,2022-02-18 19:35:39,Ford,E-450,2019,24,0,2022-01-02 14:59:23,39.99701338,-82.92234689,39.99701338,-82.92234689,0.0,0.0,0.0
135944,3843.0,2022-02-08 17:54:06,2022-02-08 20:13:57,83,11,0,Completed,2022-02-18 19:35:39,Ford,E-450,2019,24,0,2022-07-21 16:35:18,39.99701338,-82.92234689,39.99701338,-82.92234689,0.0,0.0,0.0
135944,3843.0,2022-02-08 17:54:06,2022-02-08 20:13:57,83,11,0,Completed,2022-07-23 23:57:47,Ford,E-450,2019,24,0,2020-12-31 13:56:57,39.99701338,-82.92234689,39.99701338,-82.92234689,0.0,0.0,0.0
135944,3843.0,2022-02-08 17:54:06,2022-02-08 20:13:57,83,11,0,Completed,2022-07-23 23:57:47,Ford,E-450,2019,24,0,2022-01-02 14:59:23,39.99701338,-82.92234689,39.99701338,-82.92234689,0.0,0.0,0.0
135944,3843.0,2022-02-08 17:54:06,2022-02-08 20:13:57,83,11,0,Completed,2022-07-23 23:57:47,Ford,E-450,2019,24,0,2022-07-21 16:35:18,39.99701338,-82.92234689,39.99701338,-82.92234689,0.0,0.0,0.0
135935,3843.0,2022-02-09 06:13:47,2022-02-09 07:14:19,83,11,0,Completed,2022-02-18 19:35:50,Ford,E-450,2019,24,0,2020-12-31 13:56:57,39.99701338,-82.92234689,39.99701338,-82.92234689,0.0,0.0,0.0
135935,3843.0,2022-02-09 06:13:47,2022-02-09 07:14:19,83,11,0,Completed,2022-02-18 19:35:50,Ford,E-450,2019,24,0,2022-01-02 14:59:23,39.99701338,-82.92234689,39.99701338,-82.92234689,0.0,0.0,0.0
135935,3843.0,2022-02-09 06:13:47,2022-02-09 07:14:19,83,11,0,Completed,2022-02-18 19:35:50,Ford,E-450,2019,24,0,2022-07-21 16:35:18,39.99701338,-82.92234689,39.99701338,-82.92234689,0.0,0.0,0.0
135935,3843.0,2022-02-09 06:13:47,2022-02-09 07:14:19,83,11,0,Completed,2022-07-23 23:57:39,Ford,E-450,2019,24,0,2020-12-31 13:56:57,39.99701338,-82.92234689,39.99701338,-82.92234689,0.0,0.0,0.0
135935,3843.0,2022-02-09 06:13:47,2022-02-09 07:14:19,83,11,0,Completed,2022-07-23 23:57:39,Ford,E-450,2019,24,0,2022-01-02 14:59:23,39.99701338,-82.92234689,39.99701338,-82.92234689,0.0,0.0,0.0
135935,3843.0,2022-02-09 06:13:47,2022-02-09 07:14:19,83,11,0,Completed,2022-07-23 23:57:39,Ford,E-450,2019,24,0,2022-07-21 16:35:18,39.99701338,-82.92234689,39.99701338,-82.92234689,0.0,0.0,0.0
135931,3843.0,2022-02-09 17:44:50,2022-02-09 20:03:24,83,11,0,Completed,2022-02-18 19:35:55,Ford,E-450,2019,24,0,2020-12-31 13:56:57,39.99636263,-82.92258941,39.99636263,-82.92258941,0.0,0.0,0.0
135931,3843.0,2022-02-09 17:44:50,2022-02-09 20:03:24,83,11,0,Completed,2022-02-18 19:35:55,Ford,E-450,2019,24,0,2022-01-02 14:59:23,39.99636263,-82.92258941,39.99636263,-82.92258941,0.0,0.0,0.0
135931,3843.0,2022-02-09 17:44:50,2022-02-09 20:03:24,83,11,0,Completed,2022-02-18 19:35:55,Ford,E-450,2019,24,0,2022-07-21 16:35:18,39.99636263,-82.92258941,39.99636263,-82.92258941,0.0,0.0,0.0
135931,3843.0,2022-02-09 17:44:50,2022-02-09 20:03:24,83,11,0,Completed,2022-07-23 23:57:35,Ford,E-450,2019,24,0,2020-12-31 13:56:57,39.99636263,-82.92258941,39.99636263,-82.92258941,0.0,0.0,0.0
135931,3843.0,2022-02-09 17:44:50,2022-02-09 20:03:24,83,11,0,Completed,2022-07-23 23:57:35,Ford,E-450,2019,24,0,2022-01-02 14:59:23,39.99636263,-82.92258941,39.99636263,-82.92258941,0.0,0.0,0.0
135931,3843.0,2022-02-09 17:44:50,2022-02-09 20:03:24,83,11,0,Completed,2022-07-23 23:57:35,Ford,E-450,2019,24,0,2022-07-21 16:35:18,39.99636263,-82.92258941,39.99636263,-82.92258941,0.0,0.0,0.0
135922,3843.0,2022-02-10 06:12:27,2022-02-10 07:55:47,83,11,0,Completed,2022-02-18 19:36:06,Ford,E-450,2019,24,0,2020-12-31 13:56:57,39.99681235,-82.92247773,39.99681235,-82.92247773,0.0,0.0,0.0
135922,3843.0,2022-02-10 06:12:27,2022-02-10 07:55:47,83,11,0,Completed,2022-02-18 19:36:06,Ford,E-450,2019,24,0,2022-01-02 14:59:23,39.99681235,-82.92247773,39.99681235,-82.92247773,0.0,0.0,0.0
135922,3843.0,2022-02-10 06:12:27,2022-02-10 07:55:47,83,11,0,Completed,2022-02-18 19:36:06,Ford,E-450,2019,24,0,2022-07-21 16:35:18,39.99681235,-82.92247773,39.99681235,-82.92247773,0.0,0.0,0.0
135922,3843.0,2022-02-10 06:12:27,2022-02-10 07:55:47,83,11,0,Completed,2022-07-23 23:57:27,Ford,E-450,2019,24,0,2020-12-31 13:56:57,39.99681235,-82.92247773,39.99681235,-82.92247773,0.0,0.0,0.0
135922,3843.0,2022-02-10 06:12:27,2022-02-10 07:55:47,83,11,0,Completed,2022-07-23 23:57:27,Ford,E-450,2019,24,0,2022-01-02 14:59:23,39.99681235,-82.92247773,39.99681235,-82.92247773,0.0,0.0,0.0
135922,3843.0,2022-02-10 06:12:27,2022-02-10 07:55:47,83,11,0,Completed,2022-07-23 23:57:27,Ford,E-450,2019,24,0,2022-07-21 16:35:18,39.99681235,-82.92247773,39.99681235,-82.92247773,0.0,0.0,0.0
135918,3843.0,2022-02-10 17:57:11,2022-02-10 20:02:44,83,11,0,Completed,2022-02-18 19:36:12,Ford,E-450,2019,24,0,2020-12-31 13:56:57,39.99618135,-82.92265003,39.98390322,-82.917165,52.21,13.60647191,0.85
135918,3843.0,2022-02-10 17:57:11,2022-02-10 20:02:44,83,11,0,Completed,2022-02-18 19:36:12,Ford,E-450,2019,24,0,2022-01-02 14:59:23,39.99618135,-82.92265003,39.98390322,-82.917165,52.21,13.60647191,0.85
135918,3843.0,2022-02-10 17:57:11,2022-02-10 20:02:44,83,11,0,Completed,2022-02-18 19:36:12,Ford,E-450,2019,24,0,2022-07-21 16:35:18,39.99618135,-82.92265003,39.98390322,-82.917165,52.21,13.60647191,0.85
135918,3843.0,2022-02-10 17:57:11,2022-02-10 20:02:44,83,11,0,Completed,2022-07-23 23:57:22,Ford,E-450,2019,24,0,2020-12-31 13:56:57,39.99618135,-82.92265003,39.98390322,-82.917165,52.21,13.60647191,0.85
135918,3843.0,2022-02-10 17:57:11,2022-02-10 20:02:44,83,11,0,Completed,2022-07-23 23:57:22,Ford,E-450,2019,24,0,2022-01-02 14:59:23,39.99618135,-82.92265003,39.98390322,-82.917165,52.21,13.60647191,0.85
135918,3843.0,2022-02-10 17:57:11,2022-02-10 20:02:44,83,11,0,Completed,2022-07-23 23:57:22,Ford,E-450,2019,24,0,2022-07-21 16:35:18,39.99618135,-82.92265003,39.98390322,-82.917165,52.21,13.60647191,0.85
135899,3843.0,2022-02-06 11:56:16,2022-02-06 13:11:15,83,14,0,Completed,2022-02-18 19:36:31,Ford,E-450,2019,24,0,2020-12-31 13:56:57,39.99692526,-82.92242433,39.99692526,-82.92242433,0.0,0.0,0.0
135899,3843.0,2022-02-06 11:56:16,2022-02-06 13:11:15,83,14,0,Completed,2022-02-18 19:36:31,Ford,E-450,2019,24,0,2022-01-02 14:59:23,39.99692526,-82.92242433,39.99692526,-82.92242433,0.0,0.0,0.0
135899,3843.0,2022-02-06 11:56:16,2022-02-06 13:11:15,83,14,0,Completed,2022-02-18 19:36:31,Ford,E-450,2019,24,0,2022-07-21 16:35:18,39.99692526,-82.92242433,39.99692526,-82.92242433,0.0,0.0,0.0
135899,3843.0,2022-02-06 11:56:16,2022-02-06 13:11:15,83,14,0,Completed,2022-07-23 23:57:00,Ford,E-450,2019,24,0,2020-12-31 13:56:57,39.99692526,-82.92242433,39.99692526,-82.92242433,0.0,0.0,0.0
135899,3843.0,2022-02-06 11:56:16,2022-02-06 13:11:15,83,14,0,Completed,2022-07-23 23:57:00,Ford,E-450,2019,24,0,2022-01-02 14:59:23,39.99692526,-82.92242433,39.99692526,-82.92242433,0.0,0.0,0.0
135899,3843.0,2022-02-06 11:56:16,2022-02-06 13:11:15,83,14,0,Completed,2022-07-23 23:57:00,Ford,E-450,2019,24,0,2022-07-21 16:35:18,39.99692526,-82.92242433,39.99692526,-82.92242433,0.0,0.0,0.0
135896,3843.0,2022-02-06 20:02:34,2022-02-06 22:21:23,83,12,0,Completed,2022-02-18 19:36:36,Ford,E-450,2019,24,0,2020-12-31 13:56:57,39.99692526,-82.92242433,39.99692526,-82.92242433,0.0,0.0,0.0
135896,3843.0,2022-02-06 20:02:34,2022-02-06 22:21:23,83,12,0,Completed,2022-02-18 19:36:36,Ford,E-450,2019,24,0,2022-01-02 14:59:23,39.99692526,-82.92242433,39.99692526,-82.92242433,0.0,0.0,0.0
135896,3843.0,2022-02-06 20:02:34,2022-02-06 22:21:23,83,12,0,Completed,2022-02-18 19:36:36,Ford,E-450,2019,24,0,2022-07-21 16:35:18,39.99692526,-82.92242433,39.99692526,-82.92242433,0.0,0.0,0.0
135896,3843.0,2022-02-06 20:02:34,2022-02-06 22:21:23,83,12,0,Completed,2022-07-23 23:56:55,Ford,E-450,2019,24,0,2020-12-31 13:56:57,39.99692526,-82.92242433,39.99692526,-82.92242433,0.0,0.0,0.0
135896,3843.0,2022-02-06 20:02:34,2022-02-06 22:21:23,83,12,0,Completed,2022-07-23 23:56:55,Ford,E-450,2019,24,0,2022-01-02 14:59:23,39.99692526,-82.92242433,39.99692526,-82.92242433,0.0,0.0,0.0
135896,3843.0,2022-02-06 20:02:34,2022-02-06 22:21:23,83,12,0,Completed,2022-07-23 23:56:55,Ford,E-450,2019,24,0,2022-07-21 16:35:18,39.99692526,-82.92242433,39.99692526,-82.92242433,0.0,0.0,0.0
134959,3843.0,2022-01-31 20:04:17,2022-01-31 20:44:59,83,6,0,Completed,2022-02-18 19:42:54,Ford,E-450,2019,24,0,2020-12-31 13:56:57,39.83542593,-82.96094887,40.06284779,-82.96908596,78.695,41.973400545,15.69
134959,3843.0,2022-01-31 20:04:17,2022-01-31 20:44:59,83,6,0,Completed,2022-02-18 19:42:54,Ford,E-450,2019,24,0,2022-01-02 14:59:23,39.83542593,-82.96094887,40.06284779,-82.96908596,78.695,41.973400545,15.69
134959,3843.0,2022-01-31 20:04:17,2022-01-31 20:44:59,83,6,0,Completed,2022-02-18 19:42:54,Ford,E-450,2019,24,0,2022-07-21 16:35:18,39.83542593,-82.96094887,40.06284779,-82.96908596,78.695,41.973400545,15.69
134466,3843.0,2022-02-01 01:55:32,2022-02-01 03:06:29,83,21,0,Completed,2022-02-18 19:45:00,Ford,E-450,2019,24,0,2020-12-31 13:56:57,39.93329184,-83.05853325,39.89485551,-83.42205681,75.183,48.063307937,2.65
134466,3843.0,2022-02-01 01:55:32,2022-02-01 03:06:29,83,21,0,Completed,2022-02-18 19:45:00,Ford,E-450,2019,24,0,2022-01-02 14:59:23,39.93329184,-83.05853325,39.89485551,-83.42205681,75.183,48.063307937,2.65
134466,3843.0,2022-02-01 01:55:32,2022-02-01 03:06:29,83,21,0,Completed,2022-02-18 19:45:00,Ford,E-450,2019,24,0,2022-07-21 16:35:18,39.93329184,-83.05853325,39.89485551,-83.42205681,75.183,48.063307937,2.65
