route_id,driver_id_x,start_ts_x,end_ts_x,vehicle_id_x,ambulatory_riders_x,handicapped_riders_x,status_x,updated_at_x,make,model,year,capacity,handicapped,updated_at_y,trip_start_lat,trip_start_lon,trip_end_lat,trip_end_lon,min_speed_mph,max_speed_mph,avg_speed_mph,trip_distance_miles
129674,2733.0,2022-01-10 20:01:24,2022-01-10 21:03:46,51,1,0,Completed,2022-07-23 17:47:46,Ford,,2010,14,0,2022-01-06 17:31:56,39.78294809,-82.94338127,39.97515727,-82.88119306,0.0,65.989,35.943087079,13.26
129581,2733.0,2022-01-13 02:00:15,2022-01-13 03:04:28,51,9,0,Completed,2022-01-21 18:37:49,Ford,,2010,14,0,2021-04-07 12:53:32,39.95744157,-83.0408945,39.894849,-83.42202408,0.0,74.109,51.794869485,4.32
129581,2733.0,2022-01-13 02:00:15,2022-01-13 03:04:28,51,9,0,Completed,2022-01-21 18:37:49,Ford,,2010,14,0,2022-01-06 17:31:56,39.95744157,-83.0408945,39.894849,-83.42202408,0.0,74.109,51.794869485,4.32
129581,2733.0,2022-01-13 02:00:15,2022-01-13 03:04:28,51,9,0,Completed,2022-07-23 17:43:33,Ford,,2010,14,0,2021-04-07 12:53:32,39.95744157,-83.0408945,39.894849,-83.42202408,0.0,74.109,51.794869485,4.32
129581,2733.0,2022-01-13 02:00:15,2022-01-13 03:04:28,51,9,0,Completed,2022-07-23 17:43:33,Ford,,2010,14,0,2022-01-06 17:31:56,39.95744157,-83.0408945,39.894849,-83.42202408,0.0,74.109,51.794869485,4.32
129568,2733.0,2022-01-10 15:20:07,2022-01-10 16:36:29,51,9,0,Completed,2022-01-21 18:37:58,Ford,,2010,14,0,2021-04-07 12:53:32,39.97406786,-83.08763125,40.09291695,-83.12567818,0.0,70.239,53.648568254,8.2
129568,2733.0,2022-01-10 15:20:07,2022-01-10 16:36:29,51,9,0,Completed,2022-01-21 18:37:58,Ford,,2010,14,0,2022-01-06 17:31:56,39.97406786,-83.08763125,40.09291695,-83.12567818,0.0,70.239,53.648568254,8.2
129568,2733.0,2022-01-10 15:20:07,2022-01-10 16:36:29,51,9,0,Completed,2022-07-23 17:43:06,Ford,,2010,14,0,2021-04-07 12:53:32,39.97406786,-83.08763125,40.09291695,-83.12567818,0.0,70.239,53.648568254,8.2
129568,2733.0,2022-01-10 15:20:07,2022-01-10 16:36:29,51,9,0,Completed,2022-07-23 17:43:06,Ford,,2010,14,0,2022-01-06 17:31:56,39.97406786,-83.08763125,40.09291695,-83.12567818,0.0,70.239,53.648568254,8.2
129391,2733.0,2022-01-07 19:20:20,2022-01-07 20:40:10,51,9,0,Completed,2022-01-21 18:38:41,Ford,,2010,14,0,2021-04-07 12:53:32,39.88831453,-83.44562077,40.09289645,-83.12567345,0.0,70.284,47.465734554,14.11
129391,2733.0,2022-01-07 19:20:20,2022-01-07 20:40:10,51,9,0,Completed,2022-01-21 18:38:41,Ford,,2010,14,0,2022-01-06 17:31:56,39.88831453,-83.44562077,40.09289645,-83.12567345,0.0,70.284,47.465734554,14.11
129391,2733.0,2022-01-07 19:20:20,2022-01-07 20:40:10,51,9,0,Completed,2022-07-23 17:35:30,Ford,,2010,14,0,2021-04-07 12:53:32,39.88831453,-83.44562077,40.09289645,-83.12567345,0.0,70.284,47.465734554,14.11
129391,2733.0,2022-01-07 19:20:20,2022-01-07 20:40:10,51,9,0,Completed,2022-07-23 17:35:30,Ford,,2010,14,0,2022-01-06 17:31:56,39.88831453,-83.44562077,40.09289645,-83.12567345,0.0,70.284,47.465734554,14.11
129181,2733.0,2022-01-06 19:30:49,2022-01-06 20:50:41,51,9,0,Completed,2022-01-21 18:39:45,Ford,,2010,14,0,2021-04-07 12:53:32,39.88903329,-83.44311742,40.0928785,-83.12567072,0.0,71.066,44.931282222,14.06
129181,2733.0,2022-01-06 19:30:49,2022-01-06 20:50:41,51,9,0,Completed,2022-01-21 18:39:45,Ford,,2010,14,0,2022-01-06 17:31:56,39.88903329,-83.44311742,40.0928785,-83.12567072,0.0,71.066,44.931282222,14.06
129181,2733.0,2022-01-06 19:30:49,2022-01-06 20:50:41,51,9,0,Completed,2022-07-23 17:25:00,Ford,,2010,14,0,2021-04-07 12:53:32,39.88903329,-83.44311742,40.0928785,-83.12567072,0.0,71.066,44.931282222,14.06
129181,2733.0,2022-01-06 19:30:49,2022-01-06 20:50:41,51,9,0,Completed,2022-07-23 17:25:00,Ford,,2010,14,0,2022-01-06 17:31:56,39.88903329,-83.44311742,40.0928785,-83.12567072,0.0,71.066,44.931282222,14.06
128806,2733.0,2022-01-13 03:25:03,2022-01-13 04:50:50,51,12,0,Completed,2022-01-21 18:41:49,Ford,,2010,14,0,2021-04-07 12:53:32,39.887656,-83.44663849,40.05742112,-82.96100303,0.0,70.462,47.411043726,11.71
128806,2733.0,2022-01-13 03:25:03,2022-01-13 04:50:50,51,12,0,Completed,2022-01-21 18:41:49,Ford,,2010,14,0,2022-01-06 17:31:56,39.887656,-83.44663849,40.05742112,-82.96100303,0.0,70.462,47.411043726,11.71
128806,2733.0,2022-01-13 03:25:03,2022-01-13 04:50:50,51,12,0,Completed,2022-07-23 17:06:31,Ford,,2010,14,0,2021-04-07 12:53:32,39.887656,-83.44663849,40.05742112,-82.96100303,0.0,70.462,47.411043726,11.71
128806,2733.0,2022-01-13 03:25:03,2022-01-13 04:50:50,51,12,0,Completed,2022-07-23 17:06:31,Ford,,2010,14,0,2022-01-06 17:31:56,39.887656,-83.44663849,40.05742112,-82.96100303,0.0,70.462,47.411043726,11.71
128805,2733.0,2022-01-12 17:45:19,2022-01-12 18:56:43,51,12,0,Completed,2022-01-21 18:41:51,Ford,,2010,14,0,2021-04-07 12:53:32,40.05945538,-82.96731631,39.89486692,-83.42201293,0.0,70.843,45.087049057,11.36
128805,2733.0,2022-01-12 17:45:19,2022-01-12 18:56:43,51,12,0,Completed,2022-01-21 18:41:51,Ford,,2010,14,0,2022-01-06 17:31:56,40.05945538,-82.96731631,39.89486692,-83.42201293,0.0,70.843,45.087049057,11.36
128805,2733.0,2022-01-12 17:45:19,2022-01-12 18:56:43,51,12,0,Completed,2022-07-23 17:06:29,Ford,,2010,14,0,2021-04-07 12:53:32,40.05945538,-82.96731631,39.89486692,-83.42201293,0.0,70.843,45.087049057,11.36
128805,2733.0,2022-01-12 17:45:19,2022-01-12 18:56:43,51,12,0,Completed,2022-07-23 17:06:29,Ford,,2010,14,0,2022-01-06 17:31:56,40.05945538,-82.96731631,39.89486692,-83.42201293,0.0,70.843,45.087049057,11.36
128801,2733.0,2022-01-13 17:46:05,2022-01-13 18:54:49,51,12,0,Completed,2022-01-21 18:41:54,Ford,,2010,14,0,2021-04-07 12:53:32,40.03771515,-82.99666502,39.89480818,-83.42214904,0.0,71.178,44.332823328,9.86
128801,2733.0,2022-01-13 17:46:05,2022-01-13 18:54:49,51,12,0,Completed,2022-01-21 18:41:54,Ford,,2010,14,0,2022-01-06 17:31:56,40.03771515,-82.99666502,39.89480818,-83.42214904,0.0,71.178,44.332823328,9.86
