route_id,driver_id_x,start_ts_x,end_ts_x,vehicle_id_x,ambulatory_riders_x,handicapped_riders_x,status_x,updated_at_x,make,model,year,capacity,updated_at_y,trip_start_lat,trip_start_lon,trip_end_lat,trip_end_lon,max_speed_mph,avg_speed_mph,trip_distance_miles
167429,18228.0,2022-06-22 17:27:07,2022-06-22 18:55:55,85,11,0,Completed,2022-07-25 21:30:11,Ford,,2019,13,2021-04-07 12:52:24,39.86747097,-83.00512647,40.09852794,-83.12350415,72.879,37.231813984,15.94
167429,18228.0,2022-06-22 17:27:07,2022-06-22 18:55:55,85,11,0,Completed,2022-07-25 21:30:11,Ford,,2019,13,2022-01-02 14:57:50,39.86747097,-83.00512647,40.09852794,-83.12350415,72.879,37.231813984,15.94
167430,18228.0,2022-06-22 18:56:38,2022-06-22 19:56:56,85,10,0,Completed,2022-07-25 21:29:43,Ford,,2019,13,2021-04-07 12:52:24,40.09852794,-83.12350415,39.98420894,-82.91755525,73.572,40.272299419,7.89
167430,18228.0,2022-06-22 18:56:38,2022-06-22 19:56:56,85,10,0,Completed,2022-07-25 21:29:43,Ford,,2019,13,2022-01-02 14:57:50,40.09852794,-83.12350415,39.98420894,-82.91755525,73.572,40.272299419,7.89
167434,18228.0,2022-06-21 17:27:39,2022-06-21 19:55:44,85,11,0,Completed,2022-07-25 21:32:22,Ford,,2019,13,2021-04-07 12:52:24,39.98418236,-82.91698646,40.05806128,-82.95082304,76.927,52.654085878,5.1
167434,18228.0,2022-06-21 17:27:39,2022-06-21 19:55:44,85,11,0,Completed,2022-07-25 21:32:22,Ford,,2019,13,2022-01-02 14:57:50,39.98418236,-82.91698646,40.05806128,-82.95082304,76.927,52.654085878,5.1
167435,18228.0,2022-06-21 18:09:57,2022-06-21 20:51:14,85,10,0,Completed,2022-07-25 21:32:04,Ford,,2019,13,2021-04-07 12:52:24,40.05858608,-82.93541974,39.9842906,-82.91753492,76.816,49.424838028,5.13
167435,18228.0,2022-06-21 18:09:57,2022-06-21 20:51:14,85,10,0,Completed,2022-07-25 21:32:04,Ford,,2019,13,2022-01-02 14:57:50,40.05858608,-82.93541974,39.9842906,-82.91753492,76.816,49.424838028,5.13
167438,18228.0,2022-06-20 17:31:42,2022-06-20 18:53:10,85,10,0,Completed,2022-07-25 21:34:09,Ford,,2019,13,2021-04-07 12:52:24,39.99632211,-82.92227531,39.99632211,-82.92227531,0.0,0.0,0.0
167438,18228.0,2022-06-20 17:31:42,2022-06-20 18:53:10,85,10,0,Completed,2022-07-25 21:34:09,Ford,,2019,13,2022-01-02 14:57:50,39.99632211,-82.92227531,39.99632211,-82.92227531,0.0,0.0,0.0
167439,18228.0,2022-06-20 19:08:06,2022-06-20 19:59:36,85,10,0,Completed,2022-07-25 21:33:52,Ford,,2019,13,2021-04-07 12:52:24,39.99632211,-82.92227531,39.99634368,-82.9225932,13.913,2.727684211,0.0
167439,18228.0,2022-06-20 19:08:06,2022-06-20 19:59:36,85,10,0,Completed,2022-07-25 21:33:52,Ford,,2019,13,2022-01-02 14:57:50,39.99632211,-82.92227531,39.99634368,-82.9225932,13.913,2.727684211,0.0
167443,18228.0,2022-06-24 19:13:35,2022-06-24 19:59:31,85,10,0,Completed,2022-07-25 21:25:55,Ford,,2019,13,2021-04-07 12:52:24,39.73285001,-82.67039636,40.05801085,-82.95087694,71.537,54.23288196,22.43
167443,18228.0,2022-06-24 19:13:35,2022-06-24 19:59:31,85,10,0,Completed,2022-07-25 21:25:55,Ford,,2019,13,2022-01-02 14:57:50,39.73285001,-82.67039636,40.05801085,-82.95087694,71.537,54.23288196,22.43
167446,18228.0,2022-06-23 17:44:42,2022-06-23 18:55:53,85,11,0,Completed,2022-07-25 21:27:54,Ford,,2019,13,2021-04-07 12:52:24,39.98423287,-82.91707688,39.73289432,-82.67042103,73.706,45.107866667,17.34
167446,18228.0,2022-06-23 17:44:42,2022-06-23 18:55:53,85,11,0,Completed,2022-07-25 21:27:54,Ford,,2019,13,2022-01-02 14:57:50,39.98423287,-82.91707688,39.73289432,-82.67042103,73.706,45.107866667,17.34
167447,18228.0,2022-06-23 19:11:37,2022-06-23 19:57:28,85,10,0,Completed,2022-07-25 21:27:39,Ford,,2019,13,2021-04-07 12:52:24,39.73001876,-82.67033678,40.05802041,-82.95082616,75.451,55.283637615,22.63
167447,18228.0,2022-06-23 19:11:37,2022-06-23 19:57:28,85,10,0,Completed,2022-07-25 21:27:39,Ford,,2019,13,2022-01-02 14:57:50,39.73001876,-82.67033678,40.05802041,-82.95082616,75.451,55.283637615,22.63
167455,18228.0,2022-06-29 19:07:38,2022-06-29 20:03:54,85,10,0,Completed,2022-07-25 21:19:13,Ford,,2019,13,2021-04-07 12:52:24,39.73290142,-82.6703863,40.05661124,-82.9051618,73.886,49.455434034,22.33
167455,18228.0,2022-06-29 19:07:38,2022-06-29 20:03:54,85,10,0,Completed,2022-07-25 21:19:13,Ford,,2019,13,2022-01-02 14:57:50,39.73290142,-82.6703863,40.05661124,-82.9051618,73.886,49.455434034,22.33
