route_id,driver_id_x,start_ts_x,end_ts_x,vehicle_id_x,ambulatory_riders_x,handicapped_riders_x,total_riders_x,status_x,updated_at_x,make,model,year,capacity,handicapped,updated_at_y,trip_start_lat,trip_start_lon,trip_end_lat,trip_end_lon,min_speed_mph,max_speed_mph,avg_speed_mph,trip_distance_miles
138712,44.0,2022-02-19 10:05:05,2022-02-19 10:33:10,46,11,0,11,Completed,2022-02-19 10:33:11,Ford,,2018,14,0,2021-04-20 16:33:36,40.00983855,-82.94072879,40.09290966,-83.12569243,0.0,77.442,55.377417323,5.73
138712,44.0,2022-02-19 10:05:05,2022-02-19 10:33:10,46,11,0,11,Completed,2022-02-19 10:33:11,Ford,,2018,14,0,2021-10-15 14:29:27,40.00983855,-82.94072879,40.09290966,-83.12569243,0.0,77.442,55.377417323,5.73
138712,44.0,2022-02-19 10:05:05,2022-02-19 10:33:10,46,11,0,11,Completed,2022-02-19 10:33:11,Ford,,2018,14,0,2022-01-02 15:03:14,40.00983855,-82.94072879,40.09290966,-83.12569243,0.0,77.442,55.377417323,5.73
138712,44.0,2022-02-19 10:05:05,2022-02-19 10:33:10,46,11,0,11,Completed,2022-02-19 10:33:11,Ford,,2018,14,0,2022-08-10 18:56:20,40.00983855,-82.94072879,40.09290966,-83.12569243,0.0,77.442,55.377417323,5.73
138712,44.0,2022-02-19 10:05:05,2022-02-19 10:33:10,46,11,0,11,Completed,2022-07-24 00:48:32,Ford,,2018,14,0,2021-04-20 16:33:36,40.00983855,-82.94072879,40.09290966,-83.12569243,0.0,77.442,55.377417323,5.73
138712,44.0,2022-02-19 10:05:05,2022-02-19 10:33:10,46,11,0,11,Completed,2022-07-24 00:48:32,Ford,,2018,14,0,2021-10-15 14:29:27,40.00983855,-82.94072879,40.09290966,-83.12569243,0.0,77.442,55.377417323,5.73
138712,44.0,2022-02-19 10:05:05,2022-02-19 10:33:10,46,11,0,11,Completed,2022-07-24 00:48:32,Ford,,2018,14,0,2022-01-02 15:03:14,40.00983855,-82.94072879,40.09290966,-83.12569243,0.0,77.442,55.377417323,5.73
138712,44.0,2022-02-19 10:05:05,2022-02-19 10:33:10,46,11,0,11,Completed,2022-07-24 00:48:32,Ford,,2018,14,0,2022-08-10 18:56:20,40.00983855,-82.94072879,40.09290966,-83.12569243,0.0,77.442,55.377417323,5.73
138450,44.0,2022-02-19 11:56:21,2022-02-19 12:35:52,46,14,0,14,Completed,2022-02-19 12:35:53,Ford,,2018,14,0,2021-04-20 16:33:36,39.89531431,-83.42124141,40.09289686,-83.1256642,0.0,81.983,58.770816817,13.63
138450,44.0,2022-02-19 11:56:21,2022-02-19 12:35:52,46,14,0,14,Completed,2022-02-19 12:35:53,Ford,,2018,14,0,2021-10-15 14:29:27,39.89531431,-83.42124141,40.09289686,-83.1256642,0.0,81.983,58.770816817,13.63
138450,44.0,2022-02-19 11:56:21,2022-02-19 12:35:52,46,14,0,14,Completed,2022-02-19 12:35:53,Ford,,2018,14,0,2022-01-02 15:03:14,39.89531431,-83.42124141,40.09289686,-83.1256642,0.0,81.983,58.770816817,13.63
138450,44.0,2022-02-19 11:56:21,2022-02-19 12:35:52,46,14,0,14,Completed,2022-02-19 12:35:53,Ford,,2018,14,0,2022-08-10 18:56:20,39.89531431,-83.42124141,40.09289686,-83.1256642,0.0,81.983,58.770816817,13.63
138450,44.0,2022-02-19 11:56:21,2022-02-19 12:35:52,46,14,0,14,Completed,2022-07-24 00:43:43,Ford,,2018,14,0,2021-04-20 16:33:36,39.89531431,-83.42124141,40.09289686,-83.1256642,0.0,81.983,58.770816817,13.63
