route_id,driver_id_x,start_ts_x,end_ts_x,vehicle_id_x,ambulatory_riders_x,handicapped_riders_x,status_x,updated_at_x,make,model,year,capacity,handicapped,updated_at_y,trip_start_lat,trip_start_lon,trip_end_lat,trip_end_lon,max_speed_mph,avg_speed_mph,trip_distance_miles
155910,2167.0,2022-05-07 00:40:04,2022-05-07 01:48:26,55,13,0,Completed,2022-07-24 05:04:36,Ford,,2018,14,0,2021-05-18 08:58:15,40.08539955,-82.96508698,39.83578386,-82.96173909,68.025,38.261294363,17.22
155910,2167.0,2022-05-07 00:40:04,2022-05-07 01:48:26,55,13,0,Completed,2022-07-24 05:04:36,Ford,,2018,14,0,2022-01-02 14:57:02,40.08539955,-82.96508698,39.83578386,-82.96173909,68.025,38.261294363,17.22
155910,2167.0,2022-05-07 00:40:04,2022-05-07 01:48:26,55,13,0,Completed,2022-05-25 20:43:55,Ford,,2018,14,0,2021-05-18 08:58:15,40.08539955,-82.96508698,39.83578386,-82.96173909,68.025,38.261294363,17.22
155910,2167.0,2022-05-07 00:40:04,2022-05-07 01:48:26,55,13,0,Completed,2022-05-25 20:43:55,Ford,,2018,14,0,2022-01-02 14:57:02,40.08539955,-82.96508698,39.83578386,-82.96173909,68.025,38.261294363,17.22
155914,2167.0,2022-05-06 02:05:15,2022-05-06 03:54:15,55,11,0,Completed,2022-07-24 05:04:41,Ford,,2018,14,0,2021-05-18 08:58:15,39.83530078,-82.96290171,40.08525968,-82.96512216,73.035,33.807644757,17.25
155914,2167.0,2022-05-06 02:05:15,2022-05-06 03:54:15,55,11,0,Completed,2022-07-24 05:04:41,Ford,,2018,14,0,2022-01-02 14:57:02,39.83530078,-82.96290171,40.08525968,-82.96512216,73.035,33.807644757,17.25
155914,2167.0,2022-05-06 02:05:15,2022-05-06 03:54:15,55,11,0,Completed,2022-05-25 20:43:32,Ford,,2018,14,0,2021-05-18 08:58:15,39.83530078,-82.96290171,40.08525968,-82.96512216,73.035,33.807644757,17.25
155914,2167.0,2022-05-06 02:05:15,2022-05-06 03:54:15,55,11,0,Completed,2022-05-25 20:43:32,Ford,,2018,14,0,2022-01-02 14:57:02,39.83530078,-82.96290171,40.08525968,-82.96512216,73.035,33.807644757,17.25
155923,2167.0,2022-05-06 00:43:43,2022-05-06 01:44:56,55,13,0,Completed,2022-07-24 05:04:51,Ford,,2018,14,0,2021-05-18 08:58:15,40.08535451,-82.96513075,39.83530078,-82.96290171,71.447,39.356166302,17.25
155923,2167.0,2022-05-06 00:43:43,2022-05-06 01:44:56,55,13,0,Completed,2022-07-24 05:04:51,Ford,,2018,14,0,2022-01-02 14:57:02,40.08535451,-82.96513075,39.83530078,-82.96290171,71.447,39.356166302,17.25
155923,2167.0,2022-05-06 00:43:43,2022-05-06 01:44:56,55,13,0,Completed,2022-05-25 20:42:59,Ford,,2018,14,0,2021-05-18 08:58:15,40.08535451,-82.96513075,39.83530078,-82.96290171,71.447,39.356166302,17.25
155923,2167.0,2022-05-06 00:43:43,2022-05-06 01:44:56,55,13,0,Completed,2022-05-25 20:42:59,Ford,,2018,14,0,2022-01-02 14:57:02,40.08535451,-82.96513075,39.83530078,-82.96290171,71.447,39.356166302,17.25
155928,2167.0,2022-05-02 18:45:32,2022-05-02 20:27:02,55,14,0,Completed,2022-07-24 05:04:59,Ford,,2018,14,0,2021-05-18 08:58:15,40.08545323,-82.96525525,39.83550239,-82.96092227,77.911,34.329192714,17.24
155928,2167.0,2022-05-02 18:45:32,2022-05-02 20:27:02,55,14,0,Completed,2022-07-24 05:04:59,Ford,,2018,14,0,2022-01-02 14:57:02,40.08545323,-82.96525525,39.83550239,-82.96092227,77.911,34.329192714,17.24
155928,2167.0,2022-05-02 18:45:32,2022-05-02 20:27:02,55,14,0,Completed,2022-05-25 20:42:39,Ford,,2018,14,0,2021-05-18 08:58:15,40.08545323,-82.96525525,39.83550239,-82.96092227,77.911,34.329192714,17.24
155928,2167.0,2022-05-02 18:45:32,2022-05-02 20:27:02,55,14,0,Completed,2022-05-25 20:42:39,Ford,,2018,14,0,2022-01-02 14:57:02,40.08545323,-82.96525525,39.83550239,-82.96092227,77.911,34.329192714,17.24
155929,2167.0,2022-05-03 02:11:14,2022-05-03 05:39:38,55,11,0,Completed,2022-07-24 05:05:00,Ford,,2018,14,0,2021-05-18 08:58:15,39.83574468,-82.9616963,39.83547818,-82.96091828,78.873,45.114884569,0.02
155929,2167.0,2022-05-03 02:11:14,2022-05-03 05:39:38,55,11,0,Completed,2022-07-24 05:05:00,Ford,,2018,14,0,2022-01-02 14:57:02,39.83574468,-82.9616963,39.83547818,-82.96091828,78.873,45.114884569,0.02
155929,2167.0,2022-05-03 02:11:14,2022-05-03 05:39:38,55,11,0,Completed,2022-05-25 20:42:35,Ford,,2018,14,0,2021-05-18 08:58:15,39.83574468,-82.9616963,39.83547818,-82.96091828,78.873,45.114884569,0.02
155929,2167.0,2022-05-03 02:11:14,2022-05-03 05:39:38,55,11,0,Completed,2022-05-25 20:42:35,Ford,,2018,14,0,2022-01-02 14:57:02,39.83574468,-82.9616963,39.83547818,-82.96091828,78.873,45.114884569,0.02
155935,2167.0,2022-05-03 00:46:36,2022-05-03 01:41:25,55,13,0,Completed,2022-07-24 05:05:07,Ford,,2018,14,0,2021-05-18 08:58:15,40.08540438,-82.96513353,39.83574452,-82.96169121,71.872,40.270995546,17.22
155935,2167.0,2022-05-03 00:46:36,2022-05-03 01:41:25,55,13,0,Completed,2022-07-24 05:05:07,Ford,,2018,14,0,2022-01-02 14:57:02,40.08540438,-82.96513353,39.83574452,-82.96169121,71.872,40.270995546,17.22
155935,2167.0,2022-05-03 00:46:36,2022-05-03 01:41:25,55,13,0,Completed,2022-05-25 20:42:23,Ford,,2018,14,0,2021-05-18 08:58:15,40.08540438,-82.96513353,39.83574452,-82.96169121,71.872,40.270995546,17.22
155935,2167.0,2022-05-03 00:46:36,2022-05-03 01:41:25,55,13,0,Completed,2022-05-25 20:42:23,Ford,,2018,14,0,2022-01-02 14:57:02,40.08540438,-82.96513353,39.83574452,-82.96169121,71.872,40.270995546,17.22
156457,2167.0,2022-04-30 21:31:05,2022-05-01 01:23:28,55,1,0,Completed,2022-07-24 05:17:10,Ford,,2018,14,0,2021-05-18 08:58:15,40.0854265,-82.96501277,40.10697044,-82.90212268,78.963,33.341327273,1.49
156457,2167.0,2022-04-30 21:31:05,2022-05-01 01:23:28,55,1,0,Completed,2022-07-24 05:17:10,Ford,,2018,14,0,2022-01-02 14:57:02,40.0854265,-82.96501277,40.10697044,-82.90212268,78.963,33.341327273,1.49
156457,2167.0,2022-04-30 21:31:05,2022-05-01 01:23:28,55,1,0,Completed,2022-05-25 20:35:42,Ford,,2018,14,0,2021-05-18 08:58:15,40.0854265,-82.96501277,40.10697044,-82.90212268,78.963,33.341327273,1.49
156457,2167.0,2022-04-30 21:31:05,2022-05-01 01:23:28,55,1,0,Completed,2022-05-25 20:35:42,Ford,,2018,14,0,2022-01-02 14:57:02,40.0854265,-82.96501277,40.10697044,-82.90212268,78.963,33.341327273,1.49
157253,2167.0,2022-05-11 22:36:29,2022-05-11 23:24:52,55,2,0,Completed,2022-07-24 05:36:23,Ford,,2018,14,0,2021-05-18 08:58:15,40.08540791,-82.9650379,40.06530764,-83.09174875,82.677,36.175253886,1.39
157253,2167.0,2022-05-11 22:36:29,2022-05-11 23:24:52,55,2,0,Completed,2022-07-24 05:36:23,Ford,,2018,14,0,2022-01-02 14:57:02,40.08540791,-82.9650379,40.06530764,-83.09174875,82.677,36.175253886,1.39
157253,2167.0,2022-05-11 22:36:29,2022-05-11 23:24:52,55,2,0,Completed,2022-05-25 20:29:07,Ford,,2018,14,0,2021-05-18 08:58:15,40.08540791,-82.9650379,40.06530764,-83.09174875,82.677,36.175253886,1.39
157253,2167.0,2022-05-11 22:36:29,2022-05-11 23:24:52,55,2,0,Completed,2022-05-25 20:29:07,Ford,,2018,14,0,2022-01-02 14:57:02,40.08540791,-82.9650379,40.06530764,-83.09174875,82.677,36.175253886,1.39
