route_id,driver_id_x,start_ts_x,end_ts_x,vehicle_id_x,ambulatory_riders_x,handicapped_riders_x,total_riders_x,status_x,updated_at_x,make,model,year,capacity,handicapped,updated_at_y,trip_start_lat,trip_start_lon,trip_end_lat,trip_end_lon,min_speed_mph,max_speed_mph,avg_speed_mph,trip_distance_miles
172178,25828.0,2022-07-11 15:12:26,2022-07-11 15:34:33,55,1,0,1,Completed,2022-08-03 13:25:50,Ford,,2018,14,0,2021-05-18 08:58:15,39.98979082,-82.92911978,39.98979082,-82.92911978,0.0,0.0,0.0,0.0
172178,25828.0,2022-07-11 15:12:26,2022-07-11 15:34:33,55,1,0,1,Completed,2022-08-03 13:25:50,Ford,,2018,14,0,2022-01-02 14:57:02,39.98979082,-82.92911978,39.98979082,-82.92911978,0.0,0.0,0.0,0.0
149113,25828.0,2022-04-22 09:00:03,2022-04-22 10:10:51,55,3,0,3,Completed,2022-07-24 04:07:52,Ford,,2018,14,0,2021-05-18 08:58:15,40.08535966,-82.96536343,40.08535966,-82.96536343,0.0,0.0,0.0,0.0
149113,25828.0,2022-04-22 09:00:03,2022-04-22 10:10:51,55,3,0,3,Completed,2022-07-24 04:07:52,Ford,,2018,14,0,2022-01-02 14:57:02,40.08535966,-82.96536343,40.08535966,-82.96536343,0.0,0.0,0.0,0.0
149113,25828.0,2022-04-22 09:00:03,2022-04-22 10:10:51,55,3,0,3,Completed,2022-04-22 19:17:33,Ford,,2018,14,0,2021-05-18 08:58:15,40.08535966,-82.96536343,40.08535966,-82.96536343,0.0,0.0,0.0,0.0
149113,25828.0,2022-04-22 09:00:03,2022-04-22 10:10:51,55,3,0,3,Completed,2022-04-22 19:17:33,Ford,,2018,14,0,2022-01-02 14:57:02,40.08535966,-82.96536343,40.08535966,-82.96536343,0.0,0.0,0.0,0.0
159418,25828.0,2022-05-19 19:10:36,2022-05-19 20:40:58,55,6,0,6,Completed,2022-07-24 06:29:26,Ford,,2018,14,0,2021-05-18 08:58:15,40.08535342,-82.96509388,40.08535342,-82.96509388,0.0,0.0,0.0,0.0
159418,25828.0,2022-05-19 19:10:36,2022-05-19 20:40:58,55,6,0,6,Completed,2022-07-24 06:29:26,Ford,,2018,14,0,2022-01-02 14:57:02,40.08535342,-82.96509388,40.08535342,-82.96509388,0.0,0.0,0.0,0.0
159418,25828.0,2022-05-19 19:10:36,2022-05-19 20:40:58,55,6,0,6,Completed,2022-05-25 19:58:18,Ford,,2018,14,0,2021-05-18 08:58:15,40.08535342,-82.96509388,40.08535342,-82.96509388,0.0,0.0,0.0,0.0
159418,25828.0,2022-05-19 19:10:36,2022-05-19 20:40:58,55,6,0,6,Completed,2022-05-25 19:58:18,Ford,,2018,14,0,2022-01-02 14:57:02,40.08535342,-82.96509388,40.08535342,-82.96509388,0.0,0.0,0.0,0.0
159443,25828.0,2022-05-19 11:35:00,2022-05-19 12:47:52,55,6,0,6,Completed,2022-07-24 06:29:57,Ford,,2018,14,0,2021-05-18 08:58:15,40.08514938,-82.965219,40.08535342,-82.96509388,0.0,3.78,0.8937692308,0.01
159443,25828.0,2022-05-19 11:35:00,2022-05-19 12:47:52,55,6,0,6,Completed,2022-07-24 06:29:57,Ford,,2018,14,0,2022-01-02 14:57:02,40.08514938,-82.965219,40.08535342,-82.96509388,0.0,3.78,0.8937692308,0.01
159443,25828.0,2022-05-19 11:35:00,2022-05-19 12:47:52,55,6,0,6,Completed,2022-05-25 19:57:29,Ford,,2018,14,0,2021-05-18 08:58:15,40.08514938,-82.965219,40.08535342,-82.96509388,0.0,3.78,0.8937692308,0.01
159443,25828.0,2022-05-19 11:35:00,2022-05-19 12:47:52,55,6,0,6,Completed,2022-05-25 19:57:29,Ford,,2018,14,0,2022-01-02 14:57:02,40.08514938,-82.965219,40.08535342,-82.96509388,0.0,3.78,0.8937692308,0.01
159457,25828.0,2022-05-20 16:35:50,2022-05-20 17:58:45,55,6,0,6,Completed,2022-07-24 06:30:16,Ford,,2018,14,0,2021-05-18 08:58:15,40.08548582,-82.96512815,40.08548582,-82.96512815,0.0,0.0,0.0,0.0
159457,25828.0,2022-05-20 16:35:50,2022-05-20 17:58:45,55,6,0,6,Completed,2022-07-24 06:30:16,Ford,,2018,14,0,2022-01-02 14:57:02,40.08548582,-82.96512815,40.08548582,-82.96512815,0.0,0.0,0.0,0.0
159457,25828.0,2022-05-20 16:35:50,2022-05-20 17:58:45,55,6,0,6,Completed,2022-05-25 19:57:09,Ford,,2018,14,0,2021-05-18 08:58:15,40.08548582,-82.96512815,40.08548582,-82.96512815,0.0,0.0,0.0,0.0
159457,25828.0,2022-05-20 16:35:50,2022-05-20 17:58:45,55,6,0,6,Completed,2022-05-25 19:57:09,Ford,,2018,14,0,2022-01-02 14:57:02,40.08548582,-82.96512815,40.08548582,-82.96512815,0.0,0.0,0.0,0.0
