id,scheduled_ts,pickup_ts,dropoff_ts,requested_ts,created_by,special_assistance,organization_id,ride_type,status,estimated_miles,fare,discount,route_id,updated_at,type,pricing_mode
753121,2022-02-01 16:45:00,2022-02-01 16:46:18,2022-02-01 16:52:30,2022-01-31 17:15:50,4400,False,37,Ready By,Completed,1.9,14.0,0.0,134988,2022-02-01 16:52:30,Senior,Organization Paid
753121,2022-02-01 16:45:00,2022-01-31 17:18:52,2022-02-01 16:52:30,2022-01-31 17:15:50,4400,False,37,Ready By,Completed,1.9,14.0,0.0,134988,2022-02-01 16:52:30,Senior,Organization Paid
753121,2022-02-01 16:45:00,2022-01-31 17:21:25,2022-01-31 17:18:52,2022-01-31 17:15:50,4400,False,37,Ready By,Completed,1.9,14.0,0.0,134988,2022-02-01 16:52:30,Senior,Organization Paid
753121,2022-02-01 16:45:00,2022-02-01 16:46:18,2022-01-31 17:18:52,2022-01-31 17:15:50,4400,False,37,Ready By,Completed,1.9,14.0,0.0,134988,2022-02-01 16:52:30,Senior,Organization Paid
753121,2022-02-01 16:45:00,2022-01-31 17:18:52,2022-01-31 17:21:25,2022-01-31 17:15:50,4400,False,37,Ready By,Completed,1.9,14.0,0.0,134988,2022-02-01 16:52:30,Senior,Organization Paid
705399,2022-01-25 00:00:00,2022-01-25 00:17:24,2022-01-25 00:31:44,2022-01-03 14:41:45,588,True,37,Ready By,Completed,3.1,11.07,1.11,132355,2022-01-25 00:31:44,Senior,Organization Paid
705399,2022-01-25 00:00:00,2022-01-20 18:49:33,2022-01-25 00:31:44,2022-01-03 14:41:45,588,True,37,Ready By,Completed,3.1,11.07,1.11,132355,2022-01-25 00:31:44,Senior,Organization Paid
705399,2022-01-25 00:00:00,2022-01-25 00:17:24,2022-01-20 18:49:33,2022-01-03 14:41:45,588,True,37,Ready By,Completed,3.1,11.07,1.11,132355,2022-01-25 00:31:44,Senior,Organization Paid
705399,2022-01-25 00:00:00,2022-01-20 18:49:33,2022-01-20 18:49:33,2022-01-03 14:41:45,588,True,37,Ready By,Completed,3.1,11.07,1.11,132355,2022-01-25 00:31:44,Senior,Organization Paid
696916,2022-01-24 19:15:00,2022-01-21 18:59:20,2022-01-21 18:59:20,2021-12-30 20:00:48,21006,False,37,Ready By,No Show,0.7,14.0,0.0,132354,2022-01-21 18:59:20,Senior,Organization Paid
720898,2022-01-15 14:30:00,2022-01-15 14:31:08,2022-01-15 14:48:49,2022-01-08 16:43:55,685,False,37,Ready By,Completed,2.5,6.79,1.22,130888,2022-01-15 14:48:49,Senior,Organization Paid
725772,2022-01-10 19:20:00,2022-01-10 19:47:04,2022-01-10 17:12:48,2022-01-10 17:09:10,4400,False,37,Ready By,Completed,2.5,14.0,0.0,130170,2022-01-10 19:56:38,Senior,Organization Paid
725772,2022-01-10 19:20:00,2022-01-10 17:12:48,2022-01-10 19:56:38,2022-01-10 17:09:10,4400,False,37,Ready By,Completed,2.5,14.0,0.0,130170,2022-01-10 19:56:38,Senior,Organization Paid
725772,2022-01-10 19:20:00,2022-01-10 19:47:04,2022-01-10 19:56:38,2022-01-10 17:09:10,4400,False,37,Ready By,Completed,2.5,14.0,0.0,130170,2022-01-10 19:56:38,Senior,Organization Paid
725772,2022-01-10 19:20:00,2022-01-10 17:12:48,2022-01-10 17:12:48,2022-01-10 17:09:10,4400,False,37,Ready By,Completed,2.5,14.0,0.0,130170,2022-01-10 19:56:38,Senior,Organization Paid
911200,2022-07-25 20:30:00,2022-07-20 18:24:42,2022-07-25 20:38:18,2022-07-10 18:40:13,588,False,37,Ready By,No Show,4.7,9.69,1.26,176204,2022-07-25 20:38:18,Senior,Organization Paid
911200,2022-07-25 20:30:00,2022-07-20 18:24:42,2022-07-24 19:58:44,2022-07-10 18:40:13,588,False,37,Ready By,No Show,4.7,9.69,1.26,176204,2022-07-25 20:38:18,Senior,Organization Paid
911200,2022-07-25 20:30:00,2022-07-20 18:24:42,2022-07-20 18:24:42,2022-07-10 18:40:13,588,False,37,Ready By,No Show,4.7,9.69,1.26,176204,2022-07-25 20:38:18,Senior,Organization Paid
911200,2022-07-25 20:30:00,2022-07-25 20:38:18,2022-07-25 20:38:18,2022-07-10 18:40:13,588,False,37,Ready By,No Show,4.7,9.69,1.26,176204,2022-07-25 20:38:18,Senior,Organization Paid
911200,2022-07-25 20:30:00,2022-07-24 19:58:44,2022-07-20 18:24:42,2022-07-10 18:40:13,588,False,37,Ready By,No Show,4.7,9.69,1.26,176204,2022-07-25 20:38:18,Senior,Organization Paid
911200,2022-07-25 20:30:00,2022-07-24 19:58:44,2022-07-25 20:38:18,2022-07-10 18:40:13,588,False,37,Ready By,No Show,4.7,9.69,1.26,176204,2022-07-25 20:38:18,Senior,Organization Paid
911200,2022-07-25 20:30:00,2022-07-25 20:38:18,2022-07-20 18:24:42,2022-07-10 18:40:13,588,False,37,Ready By,No Show,4.7,9.69,1.26,176204,2022-07-25 20:38:18,Senior,Organization Paid
911200,2022-07-25 20:30:00,2022-07-24 19:58:44,2022-07-24 19:58:44,2022-07-10 18:40:13,588,False,37,Ready By,No Show,4.7,9.69,1.26,176204,2022-07-25 20:38:18,Senior,Organization Paid
911200,2022-07-25 20:30:00,2022-07-25 20:38:18,2022-07-24 19:58:44,2022-07-10 18:40:13,588,False,37,Ready By,No Show,4.7,9.69,1.26,176204,2022-07-25 20:38:18,Senior,Organization Paid
917339,2022-07-27 13:00:00,2022-07-27 13:07:48,2022-07-27 13:22:00,2022-07-13 14:15:15,1997,False,37,Ready By,Completed,5.4,11.07,1.11,175967,2022-07-27 13:22:00,Senior,Organization Paid
917339,2022-07-27 13:00:00,2022-07-21 13:05:09,2022-07-22 19:47:04,2022-07-13 14:15:15,1997,False,37,Ready By,Completed,5.4,11.07,1.11,175967,2022-07-27 13:22:00,Senior,Organization Paid
917339,2022-07-27 13:00:00,2022-07-27 13:07:48,2022-07-21 13:05:09,2022-07-13 14:15:15,1997,False,37,Ready By,Completed,5.4,11.07,1.11,175967,2022-07-27 13:22:00,Senior,Organization Paid
917339,2022-07-27 13:00:00,2022-07-21 13:05:09,2022-07-27 13:22:00,2022-07-13 14:15:15,1997,False,37,Ready By,Completed,5.4,11.07,1.11,175967,2022-07-27 13:22:00,Senior,Organization Paid
917339,2022-07-27 13:00:00,2022-07-22 19:47:04,2022-07-21 13:05:09,2022-07-13 14:15:15,1997,False,37,Ready By,Completed,5.4,11.07,1.11,175967,2022-07-27 13:22:00,Senior,Organization Paid
917339,2022-07-27 13:00:00,2022-07-22 19:47:04,2022-07-22 19:47:04,2022-07-13 14:15:15,1997,False,37,Ready By,Completed,5.4,11.07,1.11,175967,2022-07-27 13:22:00,Senior,Organization Paid
917339,2022-07-27 13:00:00,2022-07-27 13:07:48,2022-07-22 19:47:04,2022-07-13 14:15:15,1997,False,37,Ready By,Completed,5.4,11.07,1.11,175967,2022-07-27 13:22:00,Senior,Organization Paid
917339,2022-07-27 13:00:00,2022-07-22 19:47:04,2022-07-27 13:22:00,2022-07-13 14:15:15,1997,False,37,Ready By,Completed,5.4,11.07,1.11,175967,2022-07-27 13:22:00,Senior,Organization Paid
917339,2022-07-27 13:00:00,2022-07-21 13:05:09,2022-07-21 13:05:09,2022-07-13 14:15:15,1997,False,37,Ready By,Completed,5.4,11.07,1.11,175967,2022-07-27 13:22:00,Senior,Organization Paid
917345,2022-07-27 15:30:00,2022-07-22 19:47:03,2022-07-27 15:49:59,2022-07-13 14:15:18,1997,False,37,Ready By,Completed,5.3,11.07,1.11,175966,2022-07-27 15:49:59,Senior,Organization Paid
917345,2022-07-27 15:30:00,2022-07-22 19:47:03,2022-07-21 13:05:12,2022-07-13 14:15:18,1997,False,37,Ready By,Completed,5.3,11.07,1.11,175966,2022-07-27 15:49:59,Senior,Organization Paid
917345,2022-07-27 15:30:00,2022-07-21 13:05:12,2022-07-22 19:47:03,2022-07-13 14:15:18,1997,False,37,Ready By,Completed,5.3,11.07,1.11,175966,2022-07-27 15:49:59,Senior,Organization Paid
917345,2022-07-27 15:30:00,2022-07-27 15:30:38,2022-07-27 15:49:59,2022-07-13 14:15:18,1997,False,37,Ready By,Completed,5.3,11.07,1.11,175966,2022-07-27 15:49:59,Senior,Organization Paid
917345,2022-07-27 15:30:00,2022-07-21 13:05:12,2022-07-27 15:49:59,2022-07-13 14:15:18,1997,False,37,Ready By,Completed,5.3,11.07,1.11,175966,2022-07-27 15:49:59,Senior,Organization Paid
917345,2022-07-27 15:30:00,2022-07-27 15:30:38,2022-07-21 13:05:12,2022-07-13 14:15:18,1997,False,37,Ready By,Completed,5.3,11.07,1.11,175966,2022-07-27 15:49:59,Senior,Organization Paid
917345,2022-07-27 15:30:00,2022-07-27 15:30:38,2022-07-22 19:47:03,2022-07-13 14:15:18,1997,False,37,Ready By,Completed,5.3,11.07,1.11,175966,2022-07-27 15:49:59,Senior,Organization Paid
917345,2022-07-27 15:30:00,2022-07-22 19:47:03,2022-07-22 19:47:03,2022-07-13 14:15:18,1997,False,37,Ready By,Completed,5.3,11.07,1.11,175966,2022-07-27 15:49:59,Senior,Organization Paid
917345,2022-07-27 15:30:00,2022-07-21 13:05:12,2022-07-21 13:05:12,2022-07-13 14:15:18,1997,False,37,Ready By,Completed,5.3,11.07,1.11,175966,2022-07-27 15:49:59,Senior,Organization Paid
879431,2022-07-23 13:00:00,2022-07-21 15:30:23,2022-07-21 15:30:23,2022-06-20 13:16:18,4400,True,37,Ready By,Completed,5.8,14.94,1.2,175514,2022-07-23 13:42:17,Senior,Organization Paid
879431,2022-07-23 13:00:00,2022-07-21 15:30:23,2022-07-23 13:42:17,2022-06-20 13:16:18,4400,True,37,Ready By,Completed,5.8,14.94,1.2,175514,2022-07-23 13:42:17,Senior,Organization Paid
879431,2022-07-23 13:00:00,2022-07-23 13:24:45,2022-07-21 15:30:23,2022-06-20 13:16:18,4400,True,37,Ready By,Completed,5.8,14.94,1.2,175514,2022-07-23 13:42:17,Senior,Organization Paid
879431,2022-07-23 13:00:00,2022-07-23 13:24:45,2022-07-23 13:42:17,2022-06-20 13:16:18,4400,True,37,Ready By,Completed,5.8,14.94,1.2,175514,2022-07-23 13:42:17,Senior,Organization Paid
911421,2022-07-26 14:30:00,2022-07-21 13:42:03,2022-07-21 13:04:44,2022-07-11 13:15:51,21006,False,37,Ready By,Completed,1.5,14.0,0.0,175455,2022-07-26 14:37:19,Senior,Organization Paid
911421,2022-07-26 14:30:00,2022-07-21 13:42:03,2022-07-21 13:42:03,2022-07-11 13:15:51,21006,False,37,Ready By,Completed,1.5,14.0,0.0,175455,2022-07-26 14:37:19,Senior,Organization Paid
911421,2022-07-26 14:30:00,2022-07-21 13:04:44,2022-07-26 14:37:18,2022-07-11 13:15:51,21006,False,37,Ready By,Completed,1.5,14.0,0.0,175455,2022-07-26 14:37:19,Senior,Organization Paid
911421,2022-07-26 14:30:00,2022-07-21 13:42:03,2022-07-26 14:37:18,2022-07-11 13:15:51,21006,False,37,Ready By,Completed,1.5,14.0,0.0,175455,2022-07-26 14:37:19,Senior,Organization Paid
911421,2022-07-26 14:30:00,2022-07-26 14:29:12,2022-07-21 13:04:44,2022-07-11 13:15:51,21006,False,37,Ready By,Completed,1.5,14.0,0.0,175455,2022-07-26 14:37:19,Senior,Organization Paid
911421,2022-07-26 14:30:00,2022-07-26 14:29:12,2022-07-21 13:42:03,2022-07-11 13:15:51,21006,False,37,Ready By,Completed,1.5,14.0,0.0,175455,2022-07-26 14:37:19,Senior,Organization Paid
911421,2022-07-26 14:30:00,2022-07-21 13:04:44,2022-07-21 13:42:03,2022-07-11 13:15:51,21006,False,37,Ready By,Completed,1.5,14.0,0.0,175455,2022-07-26 14:37:19,Senior,Organization Paid
911421,2022-07-26 14:30:00,2022-07-21 13:04:44,2022-07-21 13:04:44,2022-07-11 13:15:51,21006,False,37,Ready By,Completed,1.5,14.0,0.0,175455,2022-07-26 14:37:19,Senior,Organization Paid
911421,2022-07-26 14:30:00,2022-07-26 14:29:12,2022-07-26 14:37:18,2022-07-11 13:15:51,21006,False,37,Ready By,Completed,1.5,14.0,0.0,175455,2022-07-26 14:37:19,Senior,Organization Paid
911426,2022-07-28 15:15:00,2022-07-28 15:07:24,2022-07-20 16:07:47,2022-07-11 13:17:08,21006,False,37,Ready By,Completed,1.5,14.0,0.0,175234,2022-07-30 14:49:05,Senior,Organization Paid
911426,2022-07-28 15:15:00,2022-07-20 16:07:47,2022-07-20 16:07:47,2022-07-11 13:17:08,21006,False,37,Ready By,Completed,1.5,14.0,0.0,175234,2022-07-30 14:49:05,Senior,Organization Paid
911426,2022-07-28 15:15:00,2022-07-20 16:07:47,2022-07-28 15:12:18,2022-07-11 13:17:08,21006,False,37,Ready By,Completed,1.5,14.0,0.0,175234,2022-07-30 14:49:05,Senior,Organization Paid
911426,2022-07-28 15:15:00,2022-07-28 15:07:24,2022-07-28 15:12:18,2022-07-11 13:17:08,21006,False,37,Ready By,Completed,1.5,14.0,0.0,175234,2022-07-30 14:49:05,Senior,Organization Paid
720977,2022-07-30 16:15:00,2022-07-30 16:28:49,2022-07-20 16:07:11,2022-01-08 16:44:25,685,False,37,Ready By,Completed,2.5,6.79,1.22,175225,2022-07-30 16:42:34,Senior,Organization Paid
720977,2022-07-30 16:15:00,2022-07-20 16:07:11,2022-07-30 16:42:34,2022-01-08 16:44:25,685,False,37,Ready By,Completed,2.5,6.79,1.22,175225,2022-07-30 16:42:34,Senior,Organization Paid
720977,2022-07-30 16:15:00,2022-07-30 16:28:49,2022-07-30 16:42:34,2022-01-08 16:44:25,685,False,37,Ready By,Completed,2.5,6.79,1.22,175225,2022-07-30 16:42:34,Senior,Organization Paid
720977,2022-07-30 16:15:00,2022-07-20 16:07:11,2022-07-20 16:07:11,2022-01-08 16:44:25,685,False,37,Ready By,Completed,2.5,6.79,1.22,175225,2022-07-30 16:42:34,Senior,Organization Paid
720925,2022-07-23 13:30:00,2022-07-23 13:55:55,2022-07-20 13:21:36,2022-01-08 16:43:55,685,False,37,Ready By,Completed,2.5,6.79,1.22,175106,2022-07-23 14:11:24,Senior,Organization Paid
720925,2022-07-23 13:30:00,2022-07-23 13:55:55,2022-07-23 14:11:24,2022-01-08 16:43:55,685,False,37,Ready By,Completed,2.5,6.79,1.22,175106,2022-07-23 14:11:24,Senior,Organization Paid
720925,2022-07-23 13:30:00,2022-07-20 13:21:36,2022-07-20 13:21:36,2022-01-08 16:43:55,685,False,37,Ready By,Completed,2.5,6.79,1.22,175106,2022-07-23 14:11:24,Senior,Organization Paid
720925,2022-07-23 13:30:00,2022-07-20 13:21:36,2022-07-23 14:11:24,2022-01-08 16:43:55,685,False,37,Ready By,Completed,2.5,6.79,1.22,175106,2022-07-23 14:11:24,Senior,Organization Paid
720916,2022-05-21 13:25:00,2022-05-19 19:33:50,2022-05-21 13:58:00,2022-01-08 16:43:55,685,False,37,Ready By,Completed,2.5,6.79,1.22,161220,2022-05-21 13:58:00,Senior,Organization Paid
846952,2022-05-21 13:25:00,2022-05-21 13:46:31,2022-05-21 14:25:58,2022-05-19 16:38:34,685,False,37,Ready By,Completed,4.1,14.0,0.0,161220,2022-05-21 14:25:58,Senior,Organization Paid
846952,2022-05-21 13:25:00,2022-05-19 19:42:58,2022-05-19 19:42:58,2022-05-19 16:38:34,685,False,37,Ready By,Completed,4.1,14.0,0.0,161220,2022-05-21 14:25:58,Senior,Organization Paid
720916,2022-05-21 13:25:00,2022-05-19 19:33:50,2022-05-19 19:33:50,2022-01-08 16:43:55,685,False,37,Ready By,Completed,2.5,6.79,1.22,161220,2022-05-21 13:58:00,Senior,Organization Paid
720916,2022-05-21 13:25:00,2022-05-19 19:33:50,2022-05-19 19:42:58,2022-01-08 16:43:55,685,False,37,Ready By,Completed,2.5,6.79,1.22,161220,2022-05-21 13:58:00,Senior,Organization Paid
720916,2022-05-21 13:25:00,2022-05-21 13:38:28,2022-05-19 19:33:50,2022-01-08 16:43:55,685,False,37,Ready By,Completed,2.5,6.79,1.22,161220,2022-05-21 13:58:00,Senior,Organization Paid
720916,2022-05-21 13:25:00,2022-05-21 13:38:28,2022-05-19 19:42:58,2022-01-08 16:43:55,685,False,37,Ready By,Completed,2.5,6.79,1.22,161220,2022-05-21 13:58:00,Senior,Organization Paid
720916,2022-05-21 13:25:00,2022-05-19 19:42:58,2022-05-19 19:33:50,2022-01-08 16:43:55,685,False,37,Ready By,Completed,2.5,6.79,1.22,161220,2022-05-21 13:58:00,Senior,Organization Paid
720916,2022-05-21 13:25:00,2022-05-19 19:42:58,2022-05-19 19:42:58,2022-01-08 16:43:55,685,False,37,Ready By,Completed,2.5,6.79,1.22,161220,2022-05-21 13:58:00,Senior,Organization Paid
720916,2022-05-21 13:25:00,2022-05-19 19:42:58,2022-05-21 13:58:00,2022-01-08 16:43:55,685,False,37,Ready By,Completed,2.5,6.79,1.22,161220,2022-05-21 13:58:00,Senior,Organization Paid
720916,2022-05-21 13:25:00,2022-05-21 13:38:28,2022-05-21 13:58:00,2022-01-08 16:43:55,685,False,37,Ready By,Completed,2.5,6.79,1.22,161220,2022-05-21 13:58:00,Senior,Organization Paid
846952,2022-05-21 13:25:00,2022-05-21 13:46:31,2022-05-19 19:42:58,2022-05-19 16:38:34,685,False,37,Ready By,Completed,4.1,14.0,0.0,161220,2022-05-21 14:25:58,Senior,Organization Paid
846952,2022-05-21 13:25:00,2022-05-19 19:42:58,2022-05-21 14:25:58,2022-05-19 16:38:34,685,False,37,Ready By,Completed,4.1,14.0,0.0,161220,2022-05-21 14:25:58,Senior,Organization Paid
833286,2022-05-17 13:30:00,2022-05-16 12:57:25,2022-05-16 12:57:25,2022-04-30 22:26:57,21006,False,37,Ready By,Completed,0.7,14.0,0.0,160163,2022-05-17 13:36:39,Senior,Organization Paid
833286,2022-05-17 13:30:00,2022-05-17 13:29:33,2022-05-17 13:36:39,2022-04-30 22:26:57,21006,False,37,Ready By,Completed,0.7,14.0,0.0,160163,2022-05-17 13:36:39,Senior,Organization Paid
833286,2022-05-17 13:30:00,2022-05-16 12:57:25,2022-05-17 13:36:39,2022-04-30 22:26:57,21006,False,37,Ready By,Completed,0.7,14.0,0.0,160163,2022-05-17 13:36:39,Senior,Organization Paid
833286,2022-05-17 13:30:00,2022-05-17 13:29:33,2022-05-16 12:57:25,2022-04-30 22:26:57,21006,False,37,Ready By,Completed,0.7,14.0,0.0,160163,2022-05-17 13:36:39,Senior,Organization Paid
777924,2022-03-25 16:15:00,2022-03-21 17:18:13,2022-03-21 17:18:13,2022-03-05 02:43:48,21006,False,37,Ready By,Completed,0.7,14.0,0.0,146645,2022-03-25 16:16:27,Senior,Organization Paid
777924,2022-03-25 16:15:00,2022-03-15 16:45:55,2022-03-21 17:18:13,2022-03-05 02:43:48,21006,False,37,Ready By,Completed,0.7,14.0,0.0,146645,2022-03-25 16:16:27,Senior,Organization Paid
777924,2022-03-25 16:15:00,2022-03-15 16:45:55,2022-03-25 16:16:19,2022-03-05 02:43:48,21006,False,37,Ready By,Completed,0.7,14.0,0.0,146645,2022-03-25 16:16:27,Senior,Organization Paid
777924,2022-03-25 16:15:00,2022-03-21 17:18:13,2022-03-15 16:45:55,2022-03-05 02:43:48,21006,False,37,Ready By,Completed,0.7,14.0,0.0,146645,2022-03-25 16:16:27,Senior,Organization Paid
777924,2022-03-25 16:15:00,2022-03-21 17:18:13,2022-03-25 16:16:19,2022-03-05 02:43:48,21006,False,37,Ready By,Completed,0.7,14.0,0.0,146645,2022-03-25 16:16:27,Senior,Organization Paid
777924,2022-03-25 16:15:00,2022-03-25 16:12:18,2022-03-21 17:18:13,2022-03-05 02:43:48,21006,False,37,Ready By,Completed,0.7,14.0,0.0,146645,2022-03-25 16:16:27,Senior,Organization Paid
777924,2022-03-25 16:15:00,2022-03-25 16:12:18,2022-03-15 16:45:55,2022-03-05 02:43:48,21006,False,37,Ready By,Completed,0.7,14.0,0.0,146645,2022-03-25 16:16:27,Senior,Organization Paid
777924,2022-03-25 16:15:00,2022-03-25 16:12:18,2022-03-25 16:16:19,2022-03-05 02:43:48,21006,False,37,Ready By,Completed,0.7,14.0,0.0,146645,2022-03-25 16:16:27,Senior,Organization Paid
777924,2022-03-25 16:15:00,2022-03-15 16:45:55,2022-03-15 16:45:55,2022-03-05 02:43:48,21006,False,37,Ready By,Completed,0.7,14.0,0.0,146645,2022-03-25 16:16:27,Senior,Organization Paid
720959,2022-03-26 16:15:00,2022-03-15 00:39:06,2022-03-26 16:32:19,2022-01-08 16:44:25,685,False,37,Ready By,Completed,2.5,6.79,1.22,144971,2022-03-26 16:32:19,Senior,Organization Paid
720959,2022-03-26 16:15:00,2022-03-26 16:20:32,2022-03-26 16:32:19,2022-01-08 16:44:25,685,False,37,Ready By,Completed,2.5,6.79,1.22,144971,2022-03-26 16:32:19,Senior,Organization Paid
720959,2022-03-26 16:15:00,2022-03-26 16:20:32,2022-03-15 00:39:06,2022-01-08 16:44:25,685,False,37,Ready By,Completed,2.5,6.79,1.22,144971,2022-03-26 16:32:19,Senior,Organization Paid
720959,2022-03-26 16:15:00,2022-03-15 00:39:06,2022-03-15 00:39:06,2022-01-08 16:44:25,685,False,37,Ready By,Completed,2.5,6.79,1.22,144971,2022-03-26 16:32:19,Senior,Organization Paid
720908,2022-03-26 13:30:00,2022-03-26 13:39:09,2022-03-26 13:49:20,2022-01-08 16:43:55,685,False,37,Ready By,Completed,2.5,6.79,1.22,144969,2022-03-26 13:49:20,Senior,Organization Paid
720908,2022-03-26 13:30:00,2022-03-26 13:39:09,2022-03-15 00:39:05,2022-01-08 16:43:55,685,False,37,Ready By,Completed,2.5,6.79,1.22,144969,2022-03-26 13:49:20,Senior,Organization Paid
720908,2022-03-26 13:30:00,2022-03-15 00:39:05,2022-03-26 13:49:20,2022-01-08 16:43:55,685,False,37,Ready By,Completed,2.5,6.79,1.22,144969,2022-03-26 13:49:20,Senior,Organization Paid
720908,2022-03-26 13:30:00,2022-03-15 00:39:05,2022-03-15 00:39:05,2022-01-08 16:43:55,685,False,37,Ready By,Completed,2.5,6.79,1.22,144969,2022-03-26 13:49:20,Senior,Organization Paid
777895,2022-03-15 13:30:00,2022-03-15 13:39:34,2022-03-15 13:50:05,2022-03-05 02:29:52,21006,False,37,Ready By,Completed,4.1,14.0,0.0,143336,2022-03-15 13:50:05,Senior,Organization Paid
833026,2022-06-21 00:35:00,2022-06-15 12:39:11,2022-06-21 02:07:31,2022-04-29 19:52:45,4400,True,37,Ready By,Completed,3.0,11.07,1.11,166923,2022-06-27 22:29:41,Senior,Organization Paid
833026,2022-06-21 00:35:00,2022-06-21 00:37:46,2022-06-21 02:07:31,2022-04-29 19:52:45,4400,True,37,Ready By,Completed,3.0,11.07,1.11,166923,2022-06-27 22:29:41,Senior,Organization Paid
833026,2022-06-21 00:35:00,2022-06-21 00:37:46,2022-06-15 12:39:11,2022-04-29 19:52:45,4400,True,37,Ready By,Completed,3.0,11.07,1.11,166923,2022-06-27 22:29:41,Senior,Organization Paid
833026,2022-06-21 00:35:00,2022-06-15 12:39:11,2022-06-15 12:39:11,2022-04-29 19:52:45,4400,True,37,Ready By,Completed,3.0,11.07,1.11,166923,2022-06-27 22:29:41,Senior,Organization Paid
705413,2022-03-01 01:35:00,2022-03-01 01:39:26,2022-03-01 01:54:12,2022-01-03 14:41:46,588,True,37,Ready By,Completed,3.1,11.07,1.11,140521,2022-03-01 01:56:58,Senior,Organization Paid
705413,2022-03-01 01:35:00,2022-03-01 01:39:26,2022-02-24 12:24:24,2022-01-03 14:41:46,588,True,37,Ready By,Completed,3.1,11.07,1.11,140521,2022-03-01 01:56:58,Senior,Organization Paid
705413,2022-03-01 01:35:00,2022-02-24 12:24:24,2022-02-24 12:24:24,2022-01-03 14:41:46,588,True,37,Ready By,Completed,3.1,11.07,1.11,140521,2022-03-01 01:56:58,Senior,Organization Paid
705413,2022-03-01 01:35:00,2022-02-24 12:24:24,2022-03-01 01:54:12,2022-01-03 14:41:46,588,True,37,Ready By,Completed,3.1,11.07,1.11,140521,2022-03-01 01:56:58,Senior,Organization Paid
720971,2022-06-18 16:15:00,2022-06-18 16:21:29,2022-06-07 19:02:04,2022-01-08 16:44:25,685,False,37,Ready By,Completed,2.5,6.79,1.22,165024,2022-06-18 16:35:13,Senior,Organization Paid
