route_id,driver_id_x,start_ts_x,end_ts_x,vehicle_id_x,ambulatory_riders_x,handicapped_riders_x,status_x,updated_at_x,make,model,year,capacity,updated_at_y,trip_start_lat,trip_start_lon,trip_end_lat,trip_end_lon,max_speed_mph,avg_speed_mph,trip_distance_miles
137220,15602.0,2022-02-25 11:57:15,2022-02-25 12:38:01,46,14,0,Completed,2022-07-24 00:21:14,Ford,,2018,14,2022-01-02 15:03:14,39.89519084,-83.42263902,40.09287082,-83.12568088,72.654,53.366815217,13.64
137220,15602.0,2022-02-25 11:57:15,2022-02-25 12:38:01,46,14,0,Completed,2022-07-24 00:21:14,Ford,,2018,14,2022-08-10 18:56:20,39.89519084,-83.42263902,40.09287082,-83.12568088,72.654,53.366815217,13.64
137212,15602.0,2022-02-28 11:56:02,2022-02-28 12:36:52,46,10,0,Completed,2022-02-28 12:36:52,Ford,,2018,14,2021-04-20 16:33:36,39.89488983,-83.42188372,40.09291371,-83.12569231,72.007,56.756544928,13.66
137212,15602.0,2022-02-28 11:56:02,2022-02-28 12:36:52,46,10,0,Completed,2022-02-28 12:36:52,Ford,,2018,14,2021-10-15 14:29:27,39.89488983,-83.42188372,40.09291371,-83.12569231,72.007,56.756544928,13.66
137212,15602.0,2022-02-28 11:56:02,2022-02-28 12:36:52,46,10,0,Completed,2022-02-28 12:36:52,Ford,,2018,14,2022-01-02 15:03:14,39.89488983,-83.42188372,40.09291371,-83.12569231,72.007,56.756544928,13.66
137212,15602.0,2022-02-28 11:56:02,2022-02-28 12:36:52,46,10,0,Completed,2022-02-28 12:36:52,Ford,,2018,14,2022-08-10 18:56:20,39.89488983,-83.42188372,40.09291371,-83.12569231,72.007,56.756544928,13.66
137212,15602.0,2022-02-28 11:56:02,2022-02-28 12:36:52,46,10,0,Completed,2022-07-24 00:21:07,Ford,,2018,14,2021-04-20 16:33:36,39.89488983,-83.42188372,40.09291371,-83.12569231,72.007,56.756544928,13.66
137212,15602.0,2022-02-28 11:56:02,2022-02-28 12:36:52,46,10,0,Completed,2022-07-24 00:21:07,Ford,,2018,14,2021-10-15 14:29:27,39.89488983,-83.42188372,40.09291371,-83.12569231,72.007,56.756544928,13.66
137212,15602.0,2022-02-28 11:56:02,2022-02-28 12:36:52,46,10,0,Completed,2022-07-24 00:21:07,Ford,,2018,14,2022-01-02 15:03:14,39.89488983,-83.42188372,40.09291371,-83.12569231,72.007,56.756544928,13.66
137212,15602.0,2022-02-28 11:56:02,2022-02-28 12:36:52,46,10,0,Completed,2022-07-24 00:21:07,Ford,,2018,14,2022-08-10 18:56:20,39.89488983,-83.42188372,40.09291371,-83.12569231,72.007,56.756544928,13.66
137211,15602.0,2022-02-28 09:59:02,2022-02-28 11:04:46,46,9,0,Completed,2022-02-28 11:04:46,Ford,,2018,14,2021-04-20 16:33:36,39.9844609,-82.91689074,39.89492976,-83.42192065,72.028,53.812091503,6.18
137211,15602.0,2022-02-28 09:59:02,2022-02-28 11:04:46,46,9,0,Completed,2022-02-28 11:04:46,Ford,,2018,14,2021-10-15 14:29:27,39.9844609,-82.91689074,39.89492976,-83.42192065,72.028,53.812091503,6.18
137211,15602.0,2022-02-28 09:59:02,2022-02-28 11:04:46,46,9,0,Completed,2022-02-28 11:04:46,Ford,,2018,14,2022-01-02 15:03:14,39.9844609,-82.91689074,39.89492976,-83.42192065,72.028,53.812091503,6.18
137211,15602.0,2022-02-28 09:59:02,2022-02-28 11:04:46,46,9,0,Completed,2022-02-28 11:04:46,Ford,,2018,14,2022-08-10 18:56:20,39.9844609,-82.91689074,39.89492976,-83.42192065,72.028,53.812091503,6.18
137211,15602.0,2022-02-28 09:59:02,2022-02-28 11:04:46,46,9,0,Completed,2022-07-24 00:21:06,Ford,,2018,14,2021-04-20 16:33:36,39.9844609,-82.91689074,39.89492976,-83.42192065,72.028,53.812091503,6.18
137211,15602.0,2022-02-28 09:59:02,2022-02-28 11:04:46,46,9,0,Completed,2022-07-24 00:21:06,Ford,,2018,14,2021-10-15 14:29:27,39.9844609,-82.91689074,39.89492976,-83.42192065,72.028,53.812091503,6.18
137211,15602.0,2022-02-28 09:59:02,2022-02-28 11:04:46,46,9,0,Completed,2022-07-24 00:21:06,Ford,,2018,14,2022-01-02 15:03:14,39.9844609,-82.91689074,39.89492976,-83.42192065,72.028,53.812091503,6.18
137211,15602.0,2022-02-28 09:59:02,2022-02-28 11:04:46,46,9,0,Completed,2022-07-24 00:21:06,Ford,,2018,14,2022-08-10 18:56:20,39.9844609,-82.91689074,39.89492976,-83.42192065,72.028,53.812091503,6.18
137197,15602.0,2022-02-22 11:55:09,2022-02-22 12:54:29,46,11,0,Completed,2022-02-22 12:54:28,Ford,,2018,14,2021-04-20 16:33:36,39.8949106,-83.42188665,40.09284493,-83.12569552,72.722,46.491291572,13.66
137197,15602.0,2022-02-22 11:55:09,2022-02-22 12:54:29,46,11,0,Completed,2022-02-22 12:54:28,Ford,,2018,14,2021-10-15 14:29:27,39.8949106,-83.42188665,40.09284493,-83.12569552,72.722,46.491291572,13.66
137197,15602.0,2022-02-22 11:55:09,2022-02-22 12:54:29,46,11,0,Completed,2022-02-22 12:54:28,Ford,,2018,14,2022-01-02 15:03:14,39.8949106,-83.42188665,40.09284493,-83.12569552,72.722,46.491291572,13.66
137197,15602.0,2022-02-22 11:55:09,2022-02-22 12:54:29,46,11,0,Completed,2022-02-22 12:54:28,Ford,,2018,14,2022-08-10 18:56:20,39.8949106,-83.42188665,40.09284493,-83.12569552,72.722,46.491291572,13.66
137197,15602.0,2022-02-22 11:55:09,2022-02-22 12:54:29,46,11,0,Completed,2022-07-24 00:20:52,Ford,,2018,14,2021-04-20 16:33:36,39.8949106,-83.42188665,40.09284493,-83.12569552,72.722,46.491291572,13.66
137197,15602.0,2022-02-22 11:55:09,2022-02-22 12:54:29,46,11,0,Completed,2022-07-24 00:20:52,Ford,,2018,14,2021-10-15 14:29:27,39.8949106,-83.42188665,40.09284493,-83.12569552,72.722,46.491291572,13.66
137197,15602.0,2022-02-22 11:55:09,2022-02-22 12:54:29,46,11,0,Completed,2022-07-24 00:20:52,Ford,,2018,14,2022-01-02 15:03:14,39.8949106,-83.42188665,40.09284493,-83.12569552,72.722,46.491291572,13.66
137197,15602.0,2022-02-22 11:55:09,2022-02-22 12:54:29,46,11,0,Completed,2022-07-24 00:20:52,Ford,,2018,14,2022-08-10 18:56:20,39.8949106,-83.42188665,40.09284493,-83.12569552,72.722,46.491291572,13.66
137196,15602.0,2022-02-22 09:58:05,2022-02-22 11:00:43,46,10,0,Completed,2022-02-22 11:00:42,Ford,,2018,14,2021-04-20 16:33:36,39.98444788,-82.91687563,39.89491303,-83.42194612,71.895,52.797738363,6.18
137196,15602.0,2022-02-22 09:58:05,2022-02-22 11:00:43,46,10,0,Completed,2022-02-22 11:00:42,Ford,,2018,14,2021-10-15 14:29:27,39.98444788,-82.91687563,39.89491303,-83.42194612,71.895,52.797738363,6.18
137196,15602.0,2022-02-22 09:58:05,2022-02-22 11:00:43,46,10,0,Completed,2022-02-22 11:00:42,Ford,,2018,14,2022-01-02 15:03:14,39.98444788,-82.91687563,39.89491303,-83.42194612,71.895,52.797738363,6.18
137196,15602.0,2022-02-22 09:58:05,2022-02-22 11:00:43,46,10,0,Completed,2022-02-22 11:00:42,Ford,,2018,14,2022-08-10 18:56:20,39.98444788,-82.91687563,39.89491303,-83.42194612,71.895,52.797738363,6.18
137196,15602.0,2022-02-22 09:58:05,2022-02-22 11:00:43,46,10,0,Completed,2022-07-24 00:20:52,Ford,,2018,14,2021-04-20 16:33:36,39.98444788,-82.91687563,39.89491303,-83.42194612,71.895,52.797738363,6.18
137196,15602.0,2022-02-22 09:58:05,2022-02-22 11:00:43,46,10,0,Completed,2022-07-24 00:20:52,Ford,,2018,14,2021-10-15 14:29:27,39.98444788,-82.91687563,39.89491303,-83.42194612,71.895,52.797738363,6.18
137196,15602.0,2022-02-22 09:58:05,2022-02-22 11:00:43,46,10,0,Completed,2022-07-24 00:20:52,Ford,,2018,14,2022-01-02 15:03:14,39.98444788,-82.91687563,39.89491303,-83.42194612,71.895,52.797738363,6.18
137196,15602.0,2022-02-22 09:58:05,2022-02-22 11:00:43,46,10,0,Completed,2022-07-24 00:20:52,Ford,,2018,14,2022-08-10 18:56:20,39.98444788,-82.91687563,39.89491303,-83.42194612,71.895,52.797738363,6.18
137248,15602.0,2022-02-23 11:53:16,2022-02-23 12:38:26,46,11,0,Completed,2022-02-23 12:38:27,Ford,,2018,14,2021-04-20 16:33:36,39.89489791,-83.42187922,40.09292764,-83.12570479,73.102,54.190357341,13.66
137248,15602.0,2022-02-23 11:53:16,2022-02-23 12:38:26,46,11,0,Completed,2022-02-23 12:38:27,Ford,,2018,14,2021-10-15 14:29:27,39.89489791,-83.42187922,40.09292764,-83.12570479,73.102,54.190357341,13.66
137248,15602.0,2022-02-23 11:53:16,2022-02-23 12:38:26,46,11,0,Completed,2022-02-23 12:38:27,Ford,,2018,14,2022-01-02 15:03:14,39.89489791,-83.42187922,40.09292764,-83.12570479,73.102,54.190357341,13.66
137248,15602.0,2022-02-23 11:53:16,2022-02-23 12:38:26,46,11,0,Completed,2022-02-23 12:38:27,Ford,,2018,14,2022-08-10 18:56:20,39.89489791,-83.42187922,40.09292764,-83.12570479,73.102,54.190357341,13.66
137248,15602.0,2022-02-23 11:53:16,2022-02-23 12:38:26,46,11,0,Completed,2022-07-24 00:21:42,Ford,,2018,14,2021-04-20 16:33:36,39.89489791,-83.42187922,40.09292764,-83.12570479,73.102,54.190357341,13.66
137248,15602.0,2022-02-23 11:53:16,2022-02-23 12:38:26,46,11,0,Completed,2022-07-24 00:21:42,Ford,,2018,14,2021-10-15 14:29:27,39.89489791,-83.42187922,40.09292764,-83.12570479,73.102,54.190357341,13.66
137248,15602.0,2022-02-23 11:53:16,2022-02-23 12:38:26,46,11,0,Completed,2022-07-24 00:21:42,Ford,,2018,14,2022-01-02 15:03:14,39.89489791,-83.42187922,40.09292764,-83.12570479,73.102,54.190357341,13.66
137248,15602.0,2022-02-23 11:53:16,2022-02-23 12:38:26,46,11,0,Completed,2022-07-24 00:21:42,Ford,,2018,14,2022-08-10 18:56:20,39.89489791,-83.42187922,40.09292764,-83.12570479,73.102,54.190357341,13.66
137237,15602.0,2022-02-24 11:55:34,2022-02-24 12:51:26,46,11,0,Completed,2022-02-24 12:51:25,Ford,,2018,14,2021-04-20 16:33:36,39.89489296,-83.42199339,40.09284104,-83.12569272,71.604,43.053540881,13.66
137237,15602.0,2022-02-24 11:55:34,2022-02-24 12:51:26,46,11,0,Completed,2022-02-24 12:51:25,Ford,,2018,14,2021-10-15 14:29:27,39.89489296,-83.42199339,40.09284104,-83.12569272,71.604,43.053540881,13.66
137237,15602.0,2022-02-24 11:55:34,2022-02-24 12:51:26,46,11,0,Completed,2022-02-24 12:51:25,Ford,,2018,14,2022-01-02 15:03:14,39.89489296,-83.42199339,40.09284104,-83.12569272,71.604,43.053540881,13.66
137237,15602.0,2022-02-24 11:55:34,2022-02-24 12:51:26,46,11,0,Completed,2022-02-24 12:51:25,Ford,,2018,14,2022-08-10 18:56:20,39.89489296,-83.42199339,40.09284104,-83.12569272,71.604,43.053540881,13.66
137237,15602.0,2022-02-24 11:55:34,2022-02-24 12:51:26,46,11,0,Completed,2022-07-24 00:21:31,Ford,,2018,14,2021-04-20 16:33:36,39.89489296,-83.42199339,40.09284104,-83.12569272,71.604,43.053540881,13.66
137237,15602.0,2022-02-24 11:55:34,2022-02-24 12:51:26,46,11,0,Completed,2022-07-24 00:21:31,Ford,,2018,14,2021-10-15 14:29:27,39.89489296,-83.42199339,40.09284104,-83.12569272,71.604,43.053540881,13.66
137237,15602.0,2022-02-24 11:55:34,2022-02-24 12:51:26,46,11,0,Completed,2022-07-24 00:21:31,Ford,,2018,14,2022-01-02 15:03:14,39.89489296,-83.42199339,40.09284104,-83.12569272,71.604,43.053540881,13.66
137237,15602.0,2022-02-24 11:55:34,2022-02-24 12:51:26,46,11,0,Completed,2022-07-24 00:21:31,Ford,,2018,14,2022-08-10 18:56:20,39.89489296,-83.42199339,40.09284104,-83.12569272,71.604,43.053540881,13.66
137224,15602.0,2022-02-25 09:57:50,2022-02-25 11:02:07,46,10,0,Completed,2022-02-25 11:02:07,Ford,,2018,14,2021-04-20 16:33:36,39.98445808,-82.91689093,39.89493082,-83.42192139,71.581,53.045790064,6.18
137224,15602.0,2022-02-25 09:57:50,2022-02-25 11:02:07,46,10,0,Completed,2022-02-25 11:02:07,Ford,,2018,14,2021-10-15 14:29:27,39.98445808,-82.91689093,39.89493082,-83.42192139,71.581,53.045790064,6.18
137224,15602.0,2022-02-25 09:57:50,2022-02-25 11:02:07,46,10,0,Completed,2022-02-25 11:02:07,Ford,,2018,14,2022-01-02 15:03:14,39.98445808,-82.91689093,39.89493082,-83.42192139,71.581,53.045790064,6.18
137224,15602.0,2022-02-25 09:57:50,2022-02-25 11:02:07,46,10,0,Completed,2022-02-25 11:02:07,Ford,,2018,14,2022-08-10 18:56:20,39.98445808,-82.91689093,39.89493082,-83.42192139,71.581,53.045790064,6.18
137224,15602.0,2022-02-25 09:57:50,2022-02-25 11:02:07,46,10,0,Completed,2022-07-24 00:21:17,Ford,,2018,14,2021-04-20 16:33:36,39.98445808,-82.91689093,39.89493082,-83.42192139,71.581,53.045790064,6.18
137224,15602.0,2022-02-25 09:57:50,2022-02-25 11:02:07,46,10,0,Completed,2022-07-24 00:21:17,Ford,,2018,14,2021-10-15 14:29:27,39.98445808,-82.91689093,39.89493082,-83.42192139,71.581,53.045790064,6.18
137224,15602.0,2022-02-25 09:57:50,2022-02-25 11:02:07,46,10,0,Completed,2022-07-24 00:21:17,Ford,,2018,14,2022-01-02 15:03:14,39.98445808,-82.91689093,39.89493082,-83.42192139,71.581,53.045790064,6.18
137224,15602.0,2022-02-25 09:57:50,2022-02-25 11:02:07,46,10,0,Completed,2022-07-24 00:21:17,Ford,,2018,14,2022-08-10 18:56:20,39.98445808,-82.91689093,39.89493082,-83.42192139,71.581,53.045790064,6.18
136033,15602.0,2022-02-17 10:03:02,2022-02-17 11:08:11,46,12,0,Completed,2022-02-18 19:33:42,Ford,,2018,14,2021-04-20 16:33:36,39.99698746,-82.92240984,39.99698746,-82.92240984,0.0,0.0,0.0
136033,15602.0,2022-02-17 10:03:02,2022-02-17 11:08:11,46,12,0,Completed,2022-02-18 19:33:42,Ford,,2018,14,2021-10-15 14:29:27,39.99698746,-82.92240984,39.99698746,-82.92240984,0.0,0.0,0.0
136033,15602.0,2022-02-17 10:03:02,2022-02-17 11:08:11,46,12,0,Completed,2022-02-18 19:33:42,Ford,,2018,14,2022-01-02 15:03:14,39.99698746,-82.92240984,39.99698746,-82.92240984,0.0,0.0,0.0
136033,15602.0,2022-02-17 10:03:02,2022-02-17 11:08:11,46,12,0,Completed,2022-02-18 19:33:42,Ford,,2018,14,2022-08-10 18:56:20,39.99698746,-82.92240984,39.99698746,-82.92240984,0.0,0.0,0.0
136006,15602.0,2022-02-08 09:59:12,2022-02-08 12:47:34,46,13,0,Completed,2022-02-18 19:34:16,Ford,,2018,14,2021-04-20 16:33:36,39.99678719,-82.92256279,39.99677793,-82.92259746,0.0,0.0,0.0
136006,15602.0,2022-02-08 09:59:12,2022-02-08 12:47:34,46,13,0,Completed,2022-02-18 19:34:16,Ford,,2018,14,2021-10-15 14:29:27,39.99678719,-82.92256279,39.99677793,-82.92259746,0.0,0.0,0.0
136006,15602.0,2022-02-08 09:59:12,2022-02-08 12:47:34,46,13,0,Completed,2022-02-18 19:34:16,Ford,,2018,14,2022-01-02 15:03:14,39.99678719,-82.92256279,39.99677793,-82.92259746,0.0,0.0,0.0
136006,15602.0,2022-02-08 09:59:12,2022-02-08 12:47:34,46,13,0,Completed,2022-02-18 19:34:16,Ford,,2018,14,2022-08-10 18:56:20,39.99678719,-82.92256279,39.99677793,-82.92259746,0.0,0.0,0.0
136006,15602.0,2022-02-08 09:59:12,2022-02-08 12:47:34,46,13,0,Completed,2022-07-23 23:58:56,Ford,,2018,14,2021-04-20 16:33:36,39.99678719,-82.92256279,39.99677793,-82.92259746,0.0,0.0,0.0
136006,15602.0,2022-02-08 09:59:12,2022-02-08 12:47:34,46,13,0,Completed,2022-07-23 23:58:56,Ford,,2018,14,2021-10-15 14:29:27,39.99678719,-82.92256279,39.99677793,-82.92259746,0.0,0.0,0.0
136006,15602.0,2022-02-08 09:59:12,2022-02-08 12:47:34,46,13,0,Completed,2022-07-23 23:58:56,Ford,,2018,14,2022-01-02 15:03:14,39.99678719,-82.92256279,39.99677793,-82.92259746,0.0,0.0,0.0
136006,15602.0,2022-02-08 09:59:12,2022-02-08 12:47:34,46,13,0,Completed,2022-07-23 23:58:56,Ford,,2018,14,2022-08-10 18:56:20,39.99678719,-82.92256279,39.99677793,-82.92259746,0.0,0.0,0.0
134470,15602.0,2022-01-31 11:46:17,2022-01-31 12:39:18,46,12,0,Completed,2022-02-18 19:44:53,Ford,,2018,14,2021-04-20 16:33:36,39.89520275,-83.42265544,40.09290852,-83.12569019,72.431,53.563094851,13.64
134470,15602.0,2022-01-31 11:46:17,2022-01-31 12:39:18,46,12,0,Completed,2022-02-18 19:44:53,Ford,,2018,14,2021-10-15 14:29:27,39.89520275,-83.42265544,40.09290852,-83.12569019,72.431,53.563094851,13.64
134470,15602.0,2022-01-31 11:46:17,2022-01-31 12:39:18,46,12,0,Completed,2022-02-18 19:44:53,Ford,,2018,14,2022-01-02 15:03:14,39.89520275,-83.42265544,40.09290852,-83.12569019,72.431,53.563094851,13.64
134470,15602.0,2022-01-31 11:46:17,2022-01-31 12:39:18,46,12,0,Completed,2022-02-18 19:44:53,Ford,,2018,14,2022-08-10 18:56:20,39.89520275,-83.42265544,40.09290852,-83.12569019,72.431,53.563094851,13.64
134470,15602.0,2022-01-31 11:46:17,2022-01-31 12:39:18,46,12,0,Completed,2022-07-23 22:41:11,Ford,,2018,14,2021-04-20 16:33:36,39.89520275,-83.42265544,40.09290852,-83.12569019,72.431,53.563094851,13.64
134470,15602.0,2022-01-31 11:46:17,2022-01-31 12:39:18,46,12,0,Completed,2022-07-23 22:41:11,Ford,,2018,14,2021-10-15 14:29:27,39.89520275,-83.42265544,40.09290852,-83.12569019,72.431,53.563094851,13.64
134470,15602.0,2022-01-31 11:46:17,2022-01-31 12:39:18,46,12,0,Completed,2022-07-23 22:41:11,Ford,,2018,14,2022-01-02 15:03:14,39.89520275,-83.42265544,40.09290852,-83.12569019,72.431,53.563094851,13.64
134470,15602.0,2022-01-31 11:46:17,2022-01-31 12:39:18,46,12,0,Completed,2022-07-23 22:41:11,Ford,,2018,14,2022-08-10 18:56:20,39.89520275,-83.42265544,40.09290852,-83.12569019,72.431,53.563094851,13.64
134469,15602.0,2022-01-31 09:56:12,2022-01-31 11:01:10,46,12,0,Completed,2022-02-18 19:44:55,Ford,,2018,14,2021-04-20 16:33:36,39.98446161,-82.91689018,39.89491586,-83.42197634,72.566,53.192428341,6.18
134469,15602.0,2022-01-31 09:56:12,2022-01-31 11:01:10,46,12,0,Completed,2022-02-18 19:44:55,Ford,,2018,14,2021-10-15 14:29:27,39.98446161,-82.91689018,39.89491586,-83.42197634,72.566,53.192428341,6.18
134469,15602.0,2022-01-31 09:56:12,2022-01-31 11:01:10,46,12,0,Completed,2022-02-18 19:44:55,Ford,,2018,14,2022-01-02 15:03:14,39.98446161,-82.91689018,39.89491586,-83.42197634,72.566,53.192428341,6.18
134469,15602.0,2022-01-31 09:56:12,2022-01-31 11:01:10,46,12,0,Completed,2022-02-18 19:44:55,Ford,,2018,14,2022-08-10 18:56:20,39.98446161,-82.91689018,39.89491586,-83.42197634,72.566,53.192428341,6.18
134469,15602.0,2022-01-31 09:56:12,2022-01-31 11:01:10,46,12,0,Completed,2022-07-23 22:41:08,Ford,,2018,14,2021-04-20 16:33:36,39.98446161,-82.91689018,39.89491586,-83.42197634,72.566,53.192428341,6.18
134469,15602.0,2022-01-31 09:56:12,2022-01-31 11:01:10,46,12,0,Completed,2022-07-23 22:41:08,Ford,,2018,14,2021-10-15 14:29:27,39.98446161,-82.91689018,39.89491586,-83.42197634,72.566,53.192428341,6.18
134469,15602.0,2022-01-31 09:56:12,2022-01-31 11:01:10,46,12,0,Completed,2022-07-23 22:41:08,Ford,,2018,14,2022-01-02 15:03:14,39.98446161,-82.91689018,39.89491586,-83.42197634,72.566,53.192428341,6.18
134469,15602.0,2022-01-31 09:56:12,2022-01-31 11:01:10,46,12,0,Completed,2022-07-23 22:41:08,Ford,,2018,14,2022-08-10 18:56:20,39.98446161,-82.91689018,39.89491586,-83.42197634,72.566,53.192428341,6.18
134457,15602.0,2022-02-01 09:57:03,2022-02-01 11:00:51,46,12,0,Completed,2022-02-18 19:45:18,Ford,,2018,14,2021-04-20 16:33:36,39.98447671,-82.91683979,39.89492512,-83.42196977,74.623,52.654380573,6.18
134457,15602.0,2022-02-01 09:57:03,2022-02-01 11:00:51,46,12,0,Completed,2022-02-18 19:45:18,Ford,,2018,14,2021-10-15 14:29:27,39.98447671,-82.91683979,39.89492512,-83.42196977,74.623,52.654380573,6.18
134457,15602.0,2022-02-01 09:57:03,2022-02-01 11:00:51,46,12,0,Completed,2022-02-18 19:45:18,Ford,,2018,14,2022-01-02 15:03:14,39.98447671,-82.91683979,39.89492512,-83.42196977,74.623,52.654380573,6.18
134457,15602.0,2022-02-01 09:57:03,2022-02-01 11:00:51,46,12,0,Completed,2022-02-18 19:45:18,Ford,,2018,14,2022-08-10 18:56:20,39.98447671,-82.91683979,39.89492512,-83.42196977,74.623,52.654380573,6.18
134457,15602.0,2022-02-01 09:57:03,2022-02-01 11:00:51,46,12,0,Completed,2022-07-23 21:34:49,Ford,,2018,14,2021-04-20 16:33:36,39.98447671,-82.91683979,39.89492512,-83.42196977,74.623,52.654380573,6.18
134457,15602.0,2022-02-01 09:57:03,2022-02-01 11:00:51,46,12,0,Completed,2022-07-23 21:34:49,Ford,,2018,14,2021-10-15 14:29:27,39.98447671,-82.91683979,39.89492512,-83.42196977,74.623,52.654380573,6.18
