route_id,driver_id_x,start_ts_x,end_ts_x,vehicle_id_x,ambulatory_riders_x,handicapped_riders_x,total_riders_x,status_x,updated_at_x,make,model,year,capacity,handicapped,updated_at_y,trip_start_lat,trip_start_lon,trip_end_lat,trip_end_lon,min_speed_mph,max_speed_mph,avg_speed_mph,trip_distance_miles
138913,23.0,2022-02-18 13:30:02,2022-02-18 15:42:53,72,2,1,3,Completed,2022-02-18 19:14:45,Ford,,2019,12,4,2021-05-25 13:31:13,40.08766334,-82.99696623,39.97117998,-82.96808033,0.0,80.529,34.935206583,8.04
138913,23.0,2022-02-18 13:30:02,2022-02-18 15:42:53,72,2,1,3,Completed,2022-02-18 19:14:45,Ford,,2019,12,4,2022-01-02 14:59:11,40.08766334,-82.99696623,39.97117998,-82.96808033,0.0,80.529,34.935206583,8.04
138462,23.0,2022-02-17 20:25:13,2022-02-17 21:37:31,72,2,0,2,Completed,2022-02-18 19:16:33,Ford,,2019,12,4,2021-05-25 13:31:13,39.90507196,-82.96208026,39.94574944,-83.13670054,0.0,55.386,21.755695733,2.81
138462,23.0,2022-02-17 20:25:13,2022-02-17 21:37:31,72,2,0,2,Completed,2022-02-18 19:16:33,Ford,,2019,12,4,2022-01-02 14:59:11,39.90507196,-82.96208026,39.94574944,-83.13670054,0.0,55.386,21.755695733,2.81
138443,23.0,2022-02-17 11:33:31,2022-02-17 13:24:17,72,1,1,2,Completed,2022-02-18 19:16:54,Ford,,2019,12,4,2021-05-25 13:31:13,39.98409666,-82.91706931,40.08788747,-82.97218098,0.0,72.969,32.971507622,7.16
138443,23.0,2022-02-17 11:33:31,2022-02-17 13:24:17,72,1,1,2,Completed,2022-02-18 19:16:54,Ford,,2019,12,4,2022-01-02 14:59:11,39.98409666,-82.91706931,40.08788747,-82.97218098,0.0,72.969,32.971507622,7.16
136977,23.0,2022-02-16 20:30:35,2022-02-16 22:52:49,72,4,1,5,Completed,2022-02-18 19:23:00,Ford,,2019,12,4,2021-05-25 13:31:13,39.89548376,-82.92801113,39.98265037,-83.15340371,0.0,77.442,23.380086,6.01
136977,23.0,2022-02-16 20:30:35,2022-02-16 22:52:49,72,4,1,5,Completed,2022-02-18 19:23:00,Ford,,2019,12,4,2022-01-02 14:59:11,39.89548376,-82.92801113,39.98265037,-83.15340371,0.0,77.442,23.380086,6.01
136970,23.0,2022-02-16 13:42:34,2022-02-16 15:37:23,72,3,1,4,Completed,2022-02-18 19:23:13,Ford,,2019,12,4,2021-05-25 13:31:13,40.08765181,-82.99686682,39.97116064,-82.96806908,0.0,80.328,38.317608802,8.04
136970,23.0,2022-02-16 13:42:34,2022-02-16 15:37:23,72,3,1,4,Completed,2022-02-18 19:23:13,Ford,,2019,12,4,2022-01-02 14:59:11,40.08765181,-82.99686682,39.97116064,-82.96806908,0.0,80.328,38.317608802,8.04
136960,23.0,2022-02-15 18:29:24,2022-02-15 20:00:31,72,1,1,2,Completed,2022-02-18 19:23:31,Ford,,2019,12,4,2021-05-25 13:31:13,39.87835729,-82.82815339,39.89486095,-82.92632081,0.0,83.862,48.771315457,1.14
136960,23.0,2022-02-15 18:29:24,2022-02-15 20:00:31,72,1,1,2,Completed,2022-02-18 19:23:31,Ford,,2019,12,4,2022-01-02 14:59:11,39.87835729,-82.82815339,39.89486095,-82.92632081,0.0,83.862,48.771315457,1.14
136628,23.0,2022-02-15 13:29:35,2022-02-15 15:32:17,72,2,0,2,Completed,2022-02-18 19:25:09,Ford,,2019,12,4,2021-05-25 13:31:13,40.08789394,-82.97217544,39.97116629,-82.96805433,0.0,81.423,35.210095855,8.05
